"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Reactome_2016.17","Translation Homo sapiens R-HSA-72766","23/151",2.56107342057724e-45,2.30496607851952e-43,0,0,108.79848628193,11170.9827923929,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;EEF1A1;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"BioPlanet_2019.1","Cytoplasmic ribosomal proteins","22/108",4.82157667543863e-46,7.28058077991233e-43,0,0,145.502645502645,15182.5918811207,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"BioPlanet_2019.2","Translation","23/151",2.56107342057724e-45,1.93361043253582e-42,0,0,108.79848628193,11170.9827923929,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;EEF1A1;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"Reactome_2016.18","Influenza Viral RNA Transcription and Replication Homo sapiens R-HSA-168273","22/128",2.95072289862856e-44,2.50811446383428e-42,0,0,122.767857142857,12305.2302780275,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"BioPlanet_2019.3","Influenza viral RNA transcription and replication","22/125",1.66888023399077e-44,8.40003051108688e-42,0,0,125.714285714286,12672.2000376747,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"Reactome_2016.19","Influenza Life Cycle Homo sapiens R-HSA-168255","22/136",1.25904469786795e-43,1.01386230933577e-41,0,0,115.546218487395,11413.7485625841,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"Reactome_2016.20","Influenza Infection Homo sapiens R-HSA-168254","22/147",8.0055003371236e-43,6.12420775789955e-41,0,0,106.89990281827,10361.9177032352,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"BioPlanet_2019.4","Influenza infection","22/142",3.52069326537137e-43,1.32906170767769e-40,0,0,110.663983903421,10817.68120583,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"Reactome_2016.21","Major pathway of rRNA processing in the nucleolus Homo sapiens R-HSA-6791226","22/166",1.40812822831534e-41,1.02592199491546e-39,0,0,94.6643717728055,8904.48366925233,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"Reactome_2016.22","rRNA processing Homo sapiens R-HSA-72312","22/180",9.37310454820915e-41,6.51856816307272e-39,0,0,87.3015873015873,8046.4253085041,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"KEGG_2019_Mouse.1","Ribosome","21/170",1.0303190793046e-38,3.12186681029293e-36,0,0,88.2352941176471,7717.79691121529,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"Reactome_2016.23","Metabolism of amino acids and derivatives Homo sapiens R-HSA-71291","22/335",1.45442349608237e-34,9.67507803915665e-33,0,0,46.908315565032,3654.78089204888,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"Reactome_2016.24","Infectious disease Homo sapiens R-HSA-5663205","22/348",3.43960973320348e-34,2.19275120491722e-32,0,0,45.1559934318555,3479.38377098309,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"BioPlanet_2019.5","Protein metabolism","23/442",4.175881201406e-34,1.26111612282461e-31,0,0,37.1687136393019,2856.734095782,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;EEF1A1;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"BioPlanet_2019.6","Disease","22/674",9.01614519156818e-28,2.26906320654466e-25,0,0,23.314963967783,1451.90127799499,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"Reactome_2016.25","Disease Homo sapiens R-HSA-1643685","22/725",4.52997744745868e-27,2.77234619784471e-25,0,0,21.6748768472906,1314.77810058772,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"BioPlanet_2019.7","Gene expression","23/968",3.41631669739336e-26,7.36948316151995e-24,0,0,16.9716646989374,995.195496629831,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;EEF1A1;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"Reactome_2016.26","Metabolism of proteins Homo sapiens R-HSA-392499","23/1074",3.72697761098791e-25,2.19318297877365e-23,0,0,15.2966214418728,860.420113971305,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;EEF1A1;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"BioPlanet_2019.8","Cap-dependent translation initiation","13/73",2.36022786258832e-25,4.45493009063545e-23,0,0,127.20156555773,7213.07533327684,"RPL3;RPL10;RPLP1;RPL12;RPL11;RPL13A;RPL10A;RPL6;RPL18A;RPL27A;RPL13;RPL15;RPL28"
"Reactome_2016.27","Gene Expression Homo sapiens R-HSA-74160","23/1631",5.22753713337639e-21,2.96227104224662e-19,0,0,10.0726986073399,470.398517138292,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;EEF1A1;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"Reactome_2016.28","Metabolism Homo sapiens R-HSA-1430728","22/1908",6.7842656339756e-18,3.70711657856524e-16,0,0,8.23599880203654,325.584892050315,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12"
"Reactome_2016.29","Formation of the ternary complex, and subsequently, the 43S complex Homo sapiens R-HSA-72695","9/50",1.18543352861206e-17,6.25418378888432e-16,0,0,128.571428571429,5010.92203195123,"RPS4X;RPS14;RPS9;RPS15A;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.31","Translation initiation complex formation Homo sapiens R-HSA-72649","9/57",4.23136478099097e-17,2.08838326287619e-15,0,0,112.781954887218,4252.04007480659,"RPS4X;RPS14;RPS9;RPS15A;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.30","Ribosomal scanning and start codon recognition Homo sapiens R-HSA-72702","9/57",4.23136478099097e-17,2.15799603830539e-15,0,0,112.781954887218,4252.04007480659,"RPS4X;RPS14;RPS9;RPS15A;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.32","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S Homo sapiens R-HSA-72662","9/58",5.00429245772995e-17,2.39267733135213e-15,0,0,110.837438423645,4160.13368111953,"RPS4X;RPS14;RPS9;RPS15A;RPS19;RPS18;RPS6;RPS3A;RPS12"
"BioPlanet_2019.9","Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","9/57",4.23136478099097e-17,7.09928979921818e-15,0,0,112.781954887218,4252.04007480659,"RPS4X;RPS14;RPS9;RPS15A;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.33","rRNA modification in the nucleus Homo sapiens R-HSA-6790901","3/58",7.20107614703803e-05,0.00333868075908127,0,0,36.9458128078818,352.414839356549,"RPS14;RPS9;RPS6"
"BioPlanet_2019.10","T cell receptor regulation of apoptosis","6/603",0.000156638801211555,0.0236524589829448,0,0,7.10732054015636,62.2712724403352,"RPS14;RPL13A;RPS3A;RPL10A;RPL28;RPL6"
