"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Reactome_2016.12","SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339","24/107",4.77428312109736e-50,6.08721097939914e-48,0,0,144.709074464878,16434.0323162493,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.9","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC) Homo sapiens R-HSA-975957","24/106",3.70456516573669e-50,6.29776078175237e-48,0,0,146.07425441266,16626.1261733924,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.8","Nonsense-Mediated Decay (NMD) Homo sapiens R-HSA-927802","24/106",3.70456516573669e-50,7.08498087947141e-48,0,0,146.07425441266,16626.1261733924,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.14","Selenoamino acid metabolism Homo sapiens R-HSA-2408522","24/111",1.28297323566501e-49,1.40210646469105e-47,0,0,139.49433304272,15703.9217899964,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.16","Eukaryotic Translation Initiation Homo sapiens R-HSA-72613","24/114",2.62359473183346e-49,2.50881246231574e-47,0,0,135.823429541596,15193.4973370817,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.15","Cap-dependent Translation Initiation Homo sapiens R-HSA-72737","24/114",2.62359473183346e-49,2.67606662647013e-47,0,0,135.823429541596,15193.4973370817,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.17","Translation Homo sapiens R-HSA-72766","25/151",7.76494969857042e-49,6.98845472871337e-47,0,0,106.81478316599,11832.6265304526,"RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL13;RPL15;RPS12;RPL19;RPS9;RPS6;RPL13A;RPS3A;EEF1A1;RPS27;RPL27A;RPL28"
"BioPlanet_2019.1","Cytoplasmic ribosomal proteins","24/108",6.13645742807573e-50,9.26605071639435e-47,0,0,143.36917562724,16245.8791455432,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.18","Influenza Viral RNA Transcription and Replication Homo sapiens R-HSA-168273","24/128",5.71268765507154e-48,4.85578450681081e-46,0,0,120.967741935484,13159.0397005803,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"BioPlanet_2019.2","Translation","25/151",7.76494969857042e-49,5.86253702242066e-46,0,0,106.81478316599,11832.6265304526,"RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL13;RPL15;RPS12;RPL19;RPS9;RPS6;RPL13A;RPS3A;EEF1A1;RPS27;RPL27A;RPL28"
"BioPlanet_2019.3","Influenza viral RNA transcription and replication","24/125",3.05027606479352e-48,1.5353056192794e-45,0,0,123.870967741935,13552.580421881,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.19","Influenza Life Cycle Homo sapiens R-HSA-168255","24/136",2.82020961553458e-47,2.27101090093048e-45,0,0,113.851992409867,12203.19030248,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.20","Influenza Infection Homo sapiens R-HSA-168254","24/147",2.1565304933107e-46,1.64974582738268e-44,0,0,105.33245556287,11075.7512679957,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"BioPlanet_2019.4","Influenza infection","24/142",8.73962352770607e-47,3.29920788170904e-44,0,0,109.041344843253,11564.230686773,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.21","Major pathway of rRNA processing in the nucleolus Homo sapiens R-HSA-6791226","24/166",5.03488972951791e-45,3.66827680293448e-43,0,0,93.2763311309755,9514.17995114735,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.22","rRNA processing Homo sapiens R-HSA-72312","24/180",4.03461889618248e-44,2.80589405052691e-42,0,0,86.0215053763441,8595.16836507508,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"KEGG_2019_Mouse.1","Ribosome","23/170",3.76500343098763e-42,1.14079603958925e-39,0,0,87.2865275142315,8325.63559037538,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.23","Metabolism of amino acids and derivatives Homo sapiens R-HSA-71291","24/335",2.44625346395866e-37,1.62729034776381e-35,0,0,46.2205103514685,3896.43943926931,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.24","Infectious disease Homo sapiens R-HSA-5663205","24/348",6.27256517943488e-37,3.99876030188973e-35,0,0,44.4938820912125,3708.98612014569,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"BioPlanet_2019.5","Protein metabolism","25/442",1.34505713659283e-36,4.06207255251036e-34,0,0,36.4910232082908,3014.03542748854,"RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL13;RPL15;RPS12;RPL19;RPS9;RPS6;RPL13A;RPS3A;EEF1A1;RPS27;RPL27A;RPL28"
"BioPlanet_2019.6","Disease","24/674",6.48095367654698e-30,1.63104000859766e-27,0,0,22.9731023260266,1543.99200041304,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.25","Disease Homo sapiens R-HSA-1643685","24/725",3.77624721065908e-29,2.31106329292336e-27,0,0,21.357063403782,1397.73943275844,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"BioPlanet_2019.7","Gene expression","25/968",5.45865181734601e-28,1.17750917774178e-25,0,0,16.6622234070914,1045.97408631809,"RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL13;RPL15;RPS12;RPL19;RPS9;RPS6;RPL13A;RPS3A;EEF1A1;RPS27;RPL27A;RPL28"
"Reactome_2016.26","Metabolism of proteins Homo sapiens R-HSA-392499","25/1074",7.32679030320604e-27,4.31153429380971e-25,0,0,15.0177209106746,903.740313206664,"RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL13;RPL15;RPS12;RPL19;RPS9;RPS6;RPL13A;RPS3A;EEF1A1;RPS27;RPL27A;RPL28"
"BioPlanet_2019.8","Cap-dependent translation initiation","14/73",4.99183977851564e-27,9.42209758194828e-25,0,0,123.729562527618,7493.30889671338,"RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPL13A;RPL6;RPL18A;RPL27A;RPL13;RPL15;RPL28;RPL19"
"Reactome_2016.27","Gene Expression Homo sapiens R-HSA-74160","25/1631",2.33744035069106e-22,1.32454953205827e-20,0,0,9.88904491604201,492.551725464635,"RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPL6;RPS4X;RPS14;RPS15A;RPL18A;RPS19;RPS18;RPL13;RPL15;RPS12;RPL19;RPS9;RPS6;RPL13A;RPS3A;EEF1A1;RPS27;RPL27A;RPL28"
"Reactome_2016.28","Formation of the ternary complex, and subsequently, the 43S complex Homo sapiens R-HSA-72695","10/50",1.55604616186888e-19,8.50268081306924e-18,0,0,129.032258064516,5587.99595800773,"RPS4X;RPS14;RPS9;RPS15A;RPS27;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.29","Metabolism Homo sapiens R-HSA-1430728","24/1908",3.82975938972371e-19,2.02052822975079e-17,0,0,8.11523635625888,344.137267504112,"RPS9;RPL3;RPL10;RPL32;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS15A;RPS27;RPL18A;RPS19;RPS18;RPL27A;RPL13;RPL15;RPL28;RPS12;RPL19"
"Reactome_2016.31","Translation initiation complex formation Homo sapiens R-HSA-72649","10/57",6.49807058242434e-19,3.20711225519653e-17,0,0,113.186191284663,4739.96734210778,"RPS4X;RPS14;RPS9;RPS15A;RPS27;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.30","Ribosomal scanning and start codon recognition Homo sapiens R-HSA-72702","10/57",6.49807058242434e-19,3.31401599703641e-17,0,0,113.186191284663,4739.96734210778,"RPS4X;RPS14;RPS9;RPS15A;RPS27;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.32","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S Homo sapiens R-HSA-72662","10/58",7.84438196840154e-19,3.75059512864199e-17,0,0,111.234705228031,4637.29912837861,"RPS4X;RPS14;RPS9;RPS15A;RPS27;RPS19;RPS18;RPS6;RPS3A;RPS12"
"BioPlanet_2019.9","Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","10/57",6.49807058242434e-19,1.09023184216231e-16,0,0,113.186191284663,4739.96734210778,"RPS4X;RPS14;RPS9;RPS15A;RPS27;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.33","rRNA modification in the nucleus Homo sapiens R-HSA-6790901","3/58",9.81976144081527e-05,0.00455279848619617,0,0,33.3704115684093,307.959798757339,"RPS14;RPS9;RPS6"
