"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Reactome_2016.85","Regulation of Hypoxia-inducible Factor (HIF) by oxygen_Homo sapiens_R-HSA-1234174","1/26",0.0180526816175867,0.32494826911656,0,0,54.9450549450549,220.574782371803,"UBB"
"Reactome_2016.98","Class A/1 (Rhodopsin-like receptors)_Homo sapiens_R-HSA-373076","2/323",0.0208160914498308,0.324985917533072,0,0,8.84564352056612,34.2505879166261,"APP;PSAP"
"Reactome_2016.104","Negative regulation of FGFR1 signaling_Homo sapiens_R-HSA-5654726","1/32",0.0221754973519546,0.326235682197025,0,0,44.6428571428571,170.034255470513,"UBB"
"Reactome_2016.49","Constitutive Signaling by NOTCH1 HD Domain Mutants_Homo sapiens_R-HSA-2691232","1/15",0.0104522409709381,0.326365891541537,0,0,95.2380952380952,434.375131103053,"UBB"
"Reactome_2016.94","Negative regulation of FGFR3 signaling_Homo sapiens_R-HSA-5654732","1/29",0.0201161026648451,0.32742167103418,0,0,49.2610837438424,192.425352563759,"UBB"
"Reactome_2016.97","Activated NOTCH1 Transmits Signal to the Nucleus_Homo sapiens_R-HSA-2122948","1/30",0.02080301457834,0.328130023761446,0,0,47.6190476190476,184.41225576788,"UBB"
"Reactome_2016.100","Regulation of TNFR1 signaling_Homo sapiens_R-HSA-5357905","1/31",0.0214894793855566,0.328789034599016,0,0,46.0829493087558,176.967363802502,"UBB"
"Reactome_2016.103","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription_Homo sapiens_R-HSA-2173796","1/32",0.0221754973519546,0.329403018917384,0,0,44.6428571428571,170.034255470513,"UBB"
"Reactome_2016.42","NF-kB is activated and signals survival_Homo sapiens_R-HSA-209560","1/13",0.00906448902789392,0.330206386016136,0,0,109.89010989011,516.856132301462,"UBB"
"Reactome_2016.96","Termination of translesion DNA synthesis_Homo sapiens_R-HSA-5656169","1/30",0.02080301457834,0.331548044842294,0,0,47.6190476190476,184.41225576788,"UBB"
"Reactome_2016.99","Negative regulation of FGFR4 signaling_Homo sapiens_R-HSA-5654733","1/31",0.0214894793855566,0.332110135958602,0,0,46.0829493087558,176.967363802502,"UBB"
"KEGG_2019_Mouse.7","Taurine and hypotaurine metabolism","1/11",0.00767493078754114,0.332214861232138,0,0,129.87012987013,632.441039410323,"GAD1"
"Reactome_2016.102","Oncogene Induced Senescence_Homo sapiens_R-HSA-2559585","1/32",0.0221754973519546,0.332632460279319,0,0,44.6428571428571,170.034255470513,"UBB"
"Reactome_2016.48","Association of licensing factors with the pre-replicative complex_Homo sapiens_R-HSA-69298","1/15",0.0104522409709381,0.333165180948652,0,0,95.2380952380952,434.375131103053,"UBB"
"Reactome_2016.108","Negative regulators of RIG-I/MDA5 signaling_Homo sapiens_R-HSA-936440","1/34",0.0235461938251205,0.333571079189208,0,0,42.0168067226891,157.512230781335,"UBB"
"Reactome_2016.32","IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation_Homo sapiens_R-HSA-975163","1/10",0.00697947368021334,0.3337060853352,0,0,142.857142857143,709.254538433111,"UBB"
"Reactome_2016.111","Lysosome Vesicle Biogenesis_Homo sapiens_R-HSA-432720","1/35",0.0242308728650599,0.333993112464339,0,0,40.8163265306122,151.841947781896,"APP"
"Reactome_2016.101","Signaling by NOTCH2_Homo sapiens_R-HSA-1980145","1/32",0.0221754973519546,0.335925850975154,0,0,44.6428571428571,170.034255470513,"UBB"
"Reactome_2016.107","HSF1-dependent transactivation_Homo sapiens_R-HSA-3371571","1/34",0.0235461938251205,0.336688565910602,0,0,42.0168067226891,157.512230781335,"UBB"
"Reactome_2016.110","Fanconi Anemia Pathway_Homo sapiens_R-HSA-6783310","1/35",0.0242308728650599,0.337029413486742,0,0,40.8163265306122,151.841947781896,"UBB"
"Reactome_2016.41","p75NTR recruits signalling complexes_Homo sapiens_R-HSA-209543","1/13",0.00906448902789392,0.338260200309212,0,0,109.89010989011,516.856132301462,"UBB"
"Reactome_2016.106","Negative regulation of FGFR2 signaling_Homo sapiens_R-HSA-5654727","1/34",0.0235461938251205,0.339864873136174,0,0,42.0168067226891,157.512230781335,"UBB"
"Reactome_2016.109","Regulation of TP53 Degradation_Homo sapiens_R-HSA-6804757","1/35",0.0242308728650599,0.34012142645451,0,0,40.8163265306122,151.841947781896,"UBB"
"Reactome_2016.112","Regulation of TP53 Expression and Degradation_Homo sapiens_R-HSA-6806003","1/36",0.0249151061269709,0.340358146198799,0,0,39.6825396825397,146.519086813353,"UBB"
"Reactome_2016.113","Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template_Homo sapiens_R-HSA-110313","1/37",0.0255988938754671,0.346604492296147,0,0,38.6100386100386,141.513750440914,"UBB"
"Reactome_2016.116","Cyclin D associated events in G1_Homo sapiens_R-HSA-69231","1/38",0.0262822363843274,0.346653635069146,0,0,37.593984962406,136.799322956699,"UBB"
"Reactome_2016.115","G1 Phase_Homo sapiens_R-HSA-69236","1/38",0.0262822363843274,0.34966801450453,0,0,37.593984962406,136.799322956699,"UBB"
"BioPlanet_2019.6","Cardiac muscle contraction","2/80",0.00139368163429161,0.350743211296721,0,0,35.7142857142857,234.850227699581,"COX8A;COX4I1"
"Reactome_2016.117","Dual Incision in GG-NER_Homo sapiens_R-HSA-5696400","1/39",0.0269651339122193,0.352620981929022,0,0,36.6300366300366,132.352036046002,"UBB"
"Reactome_2016.114","DNA Damage Recognition in GG-NER_Homo sapiens_R-HSA-5696394","1/38",0.0262822363843274,0.352735277789658,0,0,37.593984962406,136.799322956699,"UBB"
"Reactome_2016.118","Negative regulation of MAPK pathway_Homo sapiens_R-HSA-5675221","1/40",0.0276475867285055,0.358481421140791,0,0,35.7142857142857,128.150601217187,"UBB"
"Reactome_2016.120","TNF signaling_Homo sapiens_R-HSA-75893","1/41",0.0283295950973345,0.361202337491015,0,0,34.8432055749129,124.175897477548,"UBB"
"Reactome_2016.122","Transcriptional regulation of pluripotent stem cells_Homo sapiens_R-HSA-452723","1/42",0.0290111592858413,0.363828473010961,0,0,34.0136054421769,120.410704763717,"PBX1"
"Reactome_2016.119","Glycosphingolipid metabolism_Homo sapiens_R-HSA-1660662","1/41",0.0283295950973345,0.364237651251443,0,0,34.8432055749129,124.175897477548,"PSAP"
"Reactome_2016.121","Deactivation of the beta-catenin transactivating complex_Homo sapiens_R-HSA-3769402","1/42",0.0290111592858413,0.366835319895349,0,0,34.0136054421769,120.410704763717,"UBB"
"Reactome_2016.169","SCF(Skp2)-mediated degradation of p27/p21_Homo sapiens_R-HSA-187577","1/59",0.040530048064478,0.366928837506813,0,0,24.2130750605327,77.6201368630468,"UBB"
"Reactome_2016.168","The role of GTSE1 in G2/M progression after G2 checkpoint_Homo sapiens_R-HSA-8852276","1/59",0.040530048064478,0.369112937730068,0,0,24.2130750605327,77.6201368630468,"UBB"
"Reactome_2016.123","Formation of Incision Complex in GG-NER_Homo sapiens_R-HSA-5696395","1/43",0.029692279563516,0.369342989692516,0,0,33.2225913621262,116.839475558871,"UBB"
"Reactome_2016.179","Dual incision in TC-NER_Homo sapiens_R-HSA-6782135","1/63",0.0432218714274677,0.369438342368858,0,0,22.6757369614512,71.2337557552575,"UBB"
"Reactome_2016.170","MAP kinase activation in TLR cascade_Homo sapiens_R-HSA-450294","1/60",0.0412036623612398,0.370832961251158,0,0,23.8095238095238,75.934003197958,"UBB"
"Reactome_2016.181","Hedgehog ligand biogenesis_Homo sapiens_R-HSA-5358346","1/64",0.0438937307216496,0.371035403337701,0,0,22.3214285714286,69.776423599597,"UBB"
"Reactome_2016.167","Degradation of GLI2 by the proteasome_Homo sapiens_R-HSA-5610783","1/59",0.040530048064478,0.371323194842224,0,0,24.2130750605327,77.6201368630468,"UBB"
"Reactome_2016.178","Circadian Clock_Homo sapiens_R-HSA-400253","1/63",0.0432218714274677,0.371513838674301,0,0,22.6757369614512,71.2337557552575,"UBB"
"Reactome_2016.189","Signaling by PTK6_Homo sapiens_R-HSA-8848021","1/67",0.0459066810912919,0.371625513596173,0,0,21.3219616204691,65.6960472273694,"UBB"
"Reactome_2016.125","Interleukin-1 signaling_Homo sapiens_R-HSA-446652","1/44",0.0303729561855169,0.371764983710727,0,0,32.4675324675325,113.448138495414,"UBB"
"Reactome_2016.186","Activation of NF-kappaB in B cells_Homo sapiens_R-HSA-1169091","1/66",0.0452361352854175,0.372103693476821,0,0,21.6450216450216,67.0099363272567,"UBB"
"Reactome_2016.172","Dectin-1 mediated noncanonical NF-kB signaling_Homo sapiens_R-HSA-5607761","1/61",0.041876837511306,0.372509077862199,0,0,23.4192037470726,74.3096582888205,"UBB"
"Reactome_2016.183","G1/S DNA Damage Checkpoints_Homo sapiens_R-HSA-69615","1/65",0.044565151918294,0.372593893087376,0,0,21.978021978022,68.3692982964909,"UBB"
"Reactome_2016.202","Antiviral mechanism by IFN-stimulated genes_Homo sapiens_R-HSA-1169410","1/72",0.0492528558004378,0.373053808785494,0,0,19.8412698412698,59.737855699394,"UBB"
"Reactome_2016.180","HDR through Homologous Recombination (HRR)_Homo sapiens_R-HSA-5685942","1/64",0.0438937307216496,0.373096711134022,0,0,22.3214285714286,69.776423599597,"UBB"
"Reactome_2016.6","Toll Like Receptor 5 (TLR5) Cascade_Homo sapiens_R-HSA-168176","2/82",0.00146351881966254,0.373197299013949,0,0,34.8432055749129,227.418522388934,"APP;UBB"
"Reactome_2016.166","GLI3 is processed to GLI3R by the proteasome_Homo sapiens_R-HSA-5610785","1/59",0.040530048064478,0.373560081558141,0,0,24.2130750605327,77.6201368630468,"UBB"
