"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"Oncostatin M",4.32825484764543e-05,0.00192597289371483,0.372624546522159,2.99767824234342,0,124,"SOD2;JUN;JUNB;B2M;IER3;FN1;COL1A1;SOCS1;COL1A2;CYR61;STAT1;TIMP1;MT2A;CH25H;CEBPD;SOCS3;CTGF;C1S;CASP4;LDHA;VIM;CTSB;CXCL1;CDKN1A;SRM;PTTG1;F3;PGK1;CXCL12;CRABP2;CKS1B;MMP2;KIF5B;HSPA5;TPM1;PCOLCE;TNC;KRT10;MYC;CCND1;TIMP2;FOSL2;IGFBP6;CCNA2;CCNB1;HIF1A;MGMT;STAT3;MT1E;AURKA;SERPINB2;ANXA1"
"Type II interferon signaling (interferon-gamma)",4.17958856130203e-06,0.00133109111126936,0.677374580875366,2.98183004454551,0,18,"GBP1;ISG15;HLA-B;IFI6;SOCS1;STAT1;TAP1;STAT2;SOCS3"
"Interferon signaling",2.20162479910174e-05,0.00148970387793011,0.396089514348863,2.96422712862117,0,90,"GBP1;EGR1;ISG15;HLA-B;IFI6;B2M;HLA-A;IFITM3;SOCS1;HLA-E;HLA-C;STAT1;GBP3;IFITM1;MT2A;IFI27;STAT2;XAF1;IFI35;TRIM25;SOCS3;PML;UBC;ADAR;PSMB8;UBB;UBA52"
"Huntington's disease",5.61987186692143e-05,0.00227604810610318,0.358674612349567,2.94506954629542,0,137,"SOD2;BBC3;AP2S1;NDUFA4;COX6A1;SLC25A6;NDUFB10;UQCRQ;COX8A;ATP5D;SLC25A5;COX4I1;UQCRH;ATP5G2;NDUFB8;NDUFS5;NDUFS8;NDUFB2;COX5A;ATP5G3;NDUFS6;GPX1;SOD1;ATP5G1;POLR2J;COX5B;UQCR11;COX7A2L;AP2M1;NDUFB9;ATP5O;ATP5J;COX7A2;POLR2E;ATP5H;NDUFA6;NDUFB7;UQCRB;CLTA;NDUFC2;POLR2F;POLR2I;CYC1;COX7A1;NDUFAB1;UQCRFS1;COX6C;VDAC1;NDUFA8;NDUFB6;SDHD;ATP5B;POLR2L;NDUFS7;SDHC;NDUFS4;VDAC2;VDAC3;ATP5C1;BDNF;ATP5A1;TBPL1;ATP5F1;POLR2G;REST;ATP5E;CYCS;UQCRC1;COX6B1;NDUFV2;UQCR10"
"Gastrin pathway",5.06562517413087e-06,0.00133109111126936,0.577736535238912,2.90048750053247,0,25,"JUN;IER3;FOS;KLF4;ITGB1;BIRC2;FOSL1;NFKB1;TNC;CCND1;S100A6;SERPINB2;CTNNBIP1;HES1;CD44;LAMTOR3;SERPINE1"
"Chemiosmotic coupling formation of ATP",3.58438355771574e-06,0.00133109111126936,0.748797929579687,2.86909298588394,0,13,"ATP5D;ATP5L;ATP5G1;ATP5O;ATP5J;ATP5H;ATP5B;ATP5J2;ATP5C1;ATP5A1;ATP5F1;ATP5E"
"T cell receptor regulation of apoptosis",0.00354609929078014,0.0427038568692855,0.294005852022023,2.78351811460974,0,363,"SOD2;GBP1;EGR1;BBC3;HLA-B;JUN;JUNB;IER3;NFKBIA;IFITM3;PMAIP1;IER2;STAT1;MCL1;TAP1;DUSP1;CFLAR;GBP3;IFITM1;EEF2;GADD45B;CH25H;PSME2;FOS;CEBPD;IFI16;ATF4;HMGB1;PTMA;CASP4;IL7R;OAZ1;GSTP1;VIM;TUBB;YBX1;GAPDH;CHCHD2;RHOC;PLK2;CTSB;HINT1;PRDX4;ENO1;PRDX1;BTG1;TNFRSF10B;LGALS1;PSMB8;TICAM1;EIF5A;ATP5D;HMGN1;RAC1;SLC25A5;CDKN1A;DAD1;HSP90B1;SIVA1;NQO1;DUSP5;S100A10;RELB;CDKN3;S100A4;MIF;PRDX2;BIRC2;FOSB;BIRC5;SOD1;DYNLL1;PLK3;PGK1;NME1;TGFB1;SERPINE2;HSPA8;MMP2;IKBIP;NFKB1;PNRC1;CNIH4;PHB;PGAM1;CENPF;HSPA5;NDUFB7;HIST1H2AC;RAB2A;EWSR1;MRPL11;MYC;SNRPB;GNAI2;EI24;LAP3;CCND1;RELA;FBL;IL15;RSL24D1;ILF2;S100A6;CDC20;IGFBP6;FKBP2;NUCB1;CCNA2;CCNB2;CDK4;CCNB1;HSP90AA1;HSPE1;COX6C;TMBIM6;VDAC1;HRAS;SEC61B;TOP2A;SNRPC;CNBP;UBE2A;HSPD1;CLK1;BLZF1;SH3BGRL;PYCARD;ANXA1;HNRNPA1;FCGRT;TCEB1;ATP5C1;SLC3A2;SRSF10;MAP4K4;CDC42;VAPA"
"Antigen processing and presentation",1.27815945039144e-05,0.00143350498359286,0.487822561830855,2.74067342783635,1,34,"HLA-B;B2M;HLA-A;HLA-E;HLA-C;TAP1;PSME2;TAPBP;CALR;CTSB;PSMB6;PSMB8;PSMB5;PDIA3;HSPA8;HSPA5"
"Proteasome complex",4.92887631477776e-06,0.00133109111126936,0.539746888198803,2.66730909236033,0,24,"PSMA7;PSMB6;PSMB5;PSMB3;PSMA3;PSMB1;UBE2A;PSMB2;RPN1;RPN2;PSMA4;PSMB7;PSMD14;PSMD11;PSMA5;PSMA2;PSMD12;PSMD4;PSMA1"
"Leptin influence on immune response",1.51968755223926e-05,0.00144854390538564,0.529434653000448,2.65799114252229,2,25,"COL1A1;COL1A2;TIMP1;FOS;SOCS3;IL7R;BANF1;CXCL1;BDKRB1;IRF2;MMP2;NFKB1;IL15"
"Destabilization of mRNA by AUF1 (hnRNP D0)",1.14229578607085e-05,0.00143350498359286,0.395987695128908,2.64925447722663,0,59,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;HSPB1;PSMB3;PSMD9;TCEB2;APOBEC3G;HSPA8;PABPC1;PSMA3;CCND1;PSMC3;PSMB1;CDK4;PSMC5;PSMB2;TCEB1;PSMA4;RBX1;PSMD8;PSMD2;PSMB7;HNRNPD;PSMC4;PSMC2;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4;MRC2;PSMA1"
"TNF-alpha effects on cytokine activity, cell motility, and apoptosis",1.44696860078136e-05,0.00144854390538564,0.446251801362188,2.62785363729932,1,39,"SOD2;NFKBIA;PMAIP1;TNFAIP2;CFLAR;CSF1;SAMD4A;IL7R;NME2;TNFRSF10B;CXCL1;RIPK2;RELB;GPX1;CXCL12;CRABP2;ATP5J"
"Response to elevated platelet cytosolic calcium",2.11562601373746e-05,0.00148970387793011,0.447748246993278,2.61304824497094,2,38,"FN1;THBS1;SPARC;TIMP1;CFL1;PFN1;CD63;ALDOA;PPIA;CALU;TMSB4X;SOD1;TGFB1;PSAP;SERPING1;HSPA5;CAP1;CALM1;WDR1;VEGFC"
"BDNF signaling pathway",0.000110643947776057,0.00365070422535211,0.304283088424987,2.60849789358801,0,173,"EGR1;ZFP36;JUN;JUNB;TGFBI;IER2;KLF6;DUSP1;TXNIP;TIMP1;GADD45A;FOS;MAFF;RND3;PLP2;CALR;TMED9;TUBB;CLIC1;PLK2;BTG1;RHOB;ARPC1B;RCC1;SERPINH1;CDKN1A;NQO1;SRSF5;EMP3;DUSP5;S100A10;S100A4;PNISR;HSPB1;FOSB;HMGB3;BIRC5;GNG11;NUCB2;S100A11;FGF2;TAGLN;CXCL12;CRABP2;IGFBP3;HSPA8;DNAJA1;LMNA;PTRF;CENPF;HSPA5;DDX17;RBMS1;P4HA2;DLC1;IGFBP4;MYC;ADM"
"Interferon-gamma signaling pathway",9.13317076289375e-06,0.00143350498359286,0.411082624521707,2.60347898796574,0,49,"GBP1;HLA-B;B2M;HLA-A;SOCS1;HLA-E;HLA-C;STAT1;GBP3;MT2A;SOCS3;PML;CEBPB;CALM3;SP100;IRF2;SUMO1"
"APC/C-mediated degradation of cell cycle proteins",1.58962294143829e-05,0.00144854390538564,0.362680907488363,2.58503814470339,0,74,"PSME2;PSMA7;UBC;ANAPC11;PSMB6;PSMB8;UBB;PSMB5;UBA52;PTTG1;PSMB3;PSMD9;SKP1;PSMA3;PSMC3;PSMB1;CDC20;CCNA2;CCNB1;UBE2C;PSMC5;PLK1;PSMB2;AURKA;MAD2L1;BUB3;PSMA4;AURKB;PSMD8;PSMD2;PSMB7;CDK1;PSMC4;PSMC2;PSMD14;PSMD11;ANAPC7;PSMB9;PSMD7;CDC27;PSMC1;ANAPC5;PSME1;FBXO5;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"Muscle contraction",5.15162963217364e-05,0.00214602171534548,0.571208565992015,2.57188565510787,11,19,"MYL6;VIM;CALD1;MYL9;TPM4;MYL12B;TPM1;CALM1;TPM3;MYL6B;ITGB5;TPM2"
"Pathogenic Escherichia coli infection",4.98889969817157e-05,0.00213935757645122,0.460989037976749,2.56300536189885,7,33,"ACTB;TUBA1B;ARPC2;TUBB;ARPC1B;YWHAQ;ARPC1A;ACTG1;ITGB1;TUBB6;RHOA;ARPC3;TUBB4B;ARPC5;TUBA1A;TUBA1C;ARHGEF2;CDC42;ARPC5L"
"Alzheimer's disease",3.7733001282922e-05,0.00177466825388711,0.321273561404356,2.55154015854416,0,117,"GAPDH;NDUFA4;COX6A1;NDUFB10;UQCRQ;COX8A;ATP5D;CALM3;COX4I1;UQCRH;ATP5G2;NDUFB8;NDUFS5;NDUFS8;NDUFB2;COX5A;ATP5G3;CALM2;NDUFS6;ATP5G1;COX5B;UQCR11;COX7A2L;NDUFB9;ATP5O;ATP5J;COX7A2;ATP5H;NDUFA6;BAD;NDUFB7;UQCRB;NDUFC2;CALM1;CYC1;COX7A1;NDUFAB1;UQCRFS1;COX6C;LRP1;NDUFA8;NDUFB6;SDHD;CASP7;ATP5B;NDUFS7;SDHC;FADD;NDUFS4;ATP5C1;PPP3CC;ATP5A1;ATP5F1;ATP5E;CYCS;UQCRC1;BACE2;COX6B1;NDUFV2;UQCR10"
"p75 neurotrophin receptor signaling via NF-kB",7.88564382697464e-05,0.00287431717493226,0.661659931299834,2.53521516679191,21,13,"NFKBIA;UBC;UBB;UBA52;RIPK2;MYD88;NFKB1;SQSTM1;NGF;RELA"
"Endosomal/vacuolar pathway",2.81298699837409e-06,0.00133109111126936,0.941182590088088,2.52960545782602,0,6,"HLA-B;B2M;HLA-A;HLA-E;HLA-C"
"Immunoregulatory interactions between a lymphoid and a non-lymphoid cell",8.60252053851779e-05,0.00298630355837117,0.656518687858764,2.51551598639517,23,13,"HLA-B;B2M;HLA-A;HLA-E;HLA-C;IFITM1;ITGB1;CD81"
"AP-1 transcription factor network",5.78787440312545e-05,0.00228073537290727,0.422488923823851,2.48792061298165,7,39,"EGR1;JUN;JUNB;HLA-A;COL1A2;CYR61;DUSP1;TIMP1;MT2A;FOS;FOSB;FOSL1;TGFB1;MYC;CCND1;FOSL2;HIF1A"
"Mitotic G1-G1/S phases",3.02581016067052e-05,0.0015431510763955,0.316513148021059,2.45787247588198,0,106,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;CDKN1A;PSMB3;PSMD9;SKP1;CKS1B;PSMA3;TYMS;TFDP1;RPA3;MYC;CCND1;PSMC3;PSMB1;CCNA2;CDK4;CCNB1;TOP2A;PSMC5;PSMB2;PSMA4;ORC6;E2F4;PSMD8;PSMD2;PSMB7;CDKN2D;RRM2;CDK1;DBF4;CDKN2C;PSMC4;PSMC2;CCNH;PCNA;PSMD14;PSMD11;PKMYT1;PPP2R2A;RPA1;DHFR;PSMB9;PSMD7;MCM7;PSMC1;MYBL2;MCM5;PSME1;POLA2;FBXO5;PSMA5;PSMA2;PSMD12;RPA2;MCM8;PSMD1;PPP2CA;PSMD4;CDT1;CCND3;PSMA1;MCM4;CDK2;PPP2CB;PPP2R1A;MCM3;E2F3"
"Cooperation of prefoldin and TriC/CCT  in actin and tubulin folding",0.000168592570991142,0.0052078589377468,0.522216467486321,2.44604661175967,36,21,"ACTB;TUBA1B;PFDN5;TUBB6;TUBB4B;TUBA1A;TUBA1C;CCT3;CCT6A;CCT5;PFDN2;TCP1;CCT7;VBP1;TUBB2A;CCT4;CCT2"
"Cardiac muscle contraction",0.000111338153620455,0.00365070422535211,0.429285635036003,2.43543913056744,16,35,"COX6A1;UQCRQ;COX8A;COX4I1;UQCRH;TPM4;COX5A;COX5B;UQCR11;COX7A2L;COX7A2;UQCRB;TPM1;CYC1;COX7A1;UQCRFS1;COX6C;TPM3;ATP1B3;UQCRC1;TPM2;COX6B1;UQCR10;COX7C"
"Smooth muscle contraction",0.000208979428065101,0.00609384012237835,0.553122168194791,2.4348659456574,49,18,"MYL6;CALD1;MYL9;TPM4;MYL12B;TPM1;CALM1;TPM3;MYL6B;ITGB5;TPM2"
"Immune system signaling by interferons, interleukins, prolactin, and growth hormones",6.23830318153462e-05,0.00233216565094294,0.29177166509597,2.41226102418441,0,142,"GBP1;EGR1;ISG15;HLA-B;IFI6;B2M;HLA-A;IFITM3;SOCS1;HLA-E;HLA-C;STAT1;GBP3;IFITM1;MT2A;IFI27;STAT2;XAF1;IFI35;TRIM25;SOCS3;PML;IL7R;UBC;ADAR;PSMB8;UBB;UBA52;RIPK2;MYD88;SP100;SKP1;IRF2;SUMO1;YWHAB;NFKB1;SQSTM1;PIN1"
"EGFR1 pathway",2.62894999737105e-05,0.00148970387793011,0.315038278645513,2.41122250654095,0,99,"IER3;DUSP1;TXNIP;GADD45A;CSF1;PPP1R10;TUBB;RANBP1;BTG1;ARID5B;ZFP36L2;CDKN1A;ZFP36L1;HSPB1;HMGB3;TAGLN;IGFBP3;FGF7;CAV1;SQSTM1;PHLDA1;TUBG1;MYC;DUSP6;CCND1;HAS2;CRYAB;NINJ1;SDC4;CDK4;LRP1;C20ORF24;AMD1;UBE2A;CLK1;ANXA1;LUC7L3;TIMP3;GABRE;CDC42;HNRNPAB;SPRY2;MGLL;CAV2;ITGB5;CYCS;DDX21;NOP56;IGBP1"
"Cyclin A-Cdk2-associated events at S phase entry",2.54689469863868e-05,0.00148970387793011,0.347467013730606,2.38131620363746,1,64,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;CDKN1A;PSMB3;PSMD9;SKP1;CKS1B;PSMA3;MYC;CCND1;PSMC3;PSMB1;CCNA2;CDK4;PSMC5;PSMB2;PSMA4;PSMD8;PSMD2;PSMB7;PSMC4;PSMC2;CCNH;PSMD14;PSMD11;PKMYT1;PSMB9;CDC25B;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",0.000394310105182221,0.00974413785348606,0.471149317913301,2.32831515476313,79,24,"FAU;EIF4EBP1;EIF3F;EIF3K;PABPC1;EIF2S2;EIF4A1;EIF4A2;EIF1AX;EIF3E;EIF3H;EIF3I;EIF5;EIF3D;EIF3G;EIF4B;EIF3A;EIF3B;EIF2S1;EIF4E;EIF4H;EIF3J"
"Cap-dependent translation initiation",0.000404167857811776,0.00982127894482616,0.47038716965546,2.3245487875597,81,24,"UBA52;EIF3F;EIF3K;PABPC1;EIF2S2;EIF4A1;EIF4A2;EIF1AX;EIF5B;EIF3E;EIF3H;EIF3I;EIF5;EIF3D;EIF3G;EIF4B;EIF3A;EIF3B;EIF2S1;EIF4E;EIF4H;EIF3J"
"Amyloids",0.000616513971927108,0.0130272082763728,0.60372477047348,2.3132308944045,171,13,"B2M;TGFBI;H2AFZ;CST3;H3F3A;HIST1H2AC;ITM2B;HSPG2;MFGE8"
"TSH regulation of gene expression",6.00414285857242e-05,0.00230369481257857,0.356367077360681,2.31059596022722,5,53,"EGR1;PPP1R15A;JUN;GADD45B;FOS;CSF1;VMP1;HMGB1;PLK2;PPIC;CYBA;S100A4;PRDX2;CALM2;ADAMTS1;CAV1;MYC;ADM;BCAR3;ARHGAP29;PXDC1;TIMP3;PDIA4;VEGFC"
"Interleukin-5 regulation of apoptosis",3.24522546203898e-05,0.00157717957455094,0.320271037952999,2.29082897870701,1,75,"SOD2;EGR1;IER3;SOCS1;IER2;GADD45A;FOS;ATF4;CASP4;ENO1;CXCL1;ZFP36L2;TPM4;DUSP5;RELB;MYD88;IRF2;NFKB1;NFIL3;DUSP6;HAS2;RELA;SRI;FOSL2;SDC4;HLX;HIF1A;ID2;FADD;FEZ1;PRRC2A;SGK1"
"Cytoplasmic ribosomal proteins",0.000814511686472023,0.0160480816064353,0.544572158365262,2.28199163145458,206,16,"UBA52;FAU;EIF3F;EIF3K;EIF1AX;MRPL19;EIF3E;EIF3H;EIF3I;EIF3D;EIF3G;EIF3A;EIF3B;GRSF1;EIF3J;DNAJC3"
"Striated muscle contraction",0.000606520582778708,0.0130272082763728,0.668210571895846,2.28087029295683,186,10,"VIM;MYL9;TPM4;ACTG1;TPM1;TPM3;TPM2;ACTN4"
"Prolactin regulation of apoptosis",2.65653640783147e-05,0.00148970387793011,0.328154413933699,2.26833957116759,1,66,"GBP1;EGR1;IER3;EEF1A1;KLF6;GBP3;SOCS3;CEBPB;MAFF;NABP1;FTH1;UQCRH;MYL12B;LDHB;DCTN3;PHLDA1;HSPA5;VPS29;DUSP6;CCND1;PPRC1;HSP90AA1;TMBIM6;CMPK1;HNRNPA1;SSBP1;PSMA4;RBX1;LMCD1;GLIPR1;PSMD2;MID1IP1;SRRM2;SSR3;FNDC3A;N4BP2L2"
"Signaling events mediated by PRL",0.000774171857304643,0.0155721842738238,0.491160442404049,2.25693094659104,174,20,"EGR1;TUBA1B;RHOC;RAC1;CDKN1A;ITGB1;RHOA;PTP4A2;CCNA2;RABGGTB"
"Wnt interactions in lipid metabolism and immune response",0.000677953062568817,0.0141207937889334,0.463834095826995,2.25274054134056,140,23,"IL32;DUSP1;FOS;CXCL1;CREM;MYC;DUSP6;CCND1;ELN;UBE2I;DKK1;HES1;ENC1"
"Malaria",0.00103588684817985,0.0186459632672373,0.584456937970147,2.23940429726162,288,13,"THBS1;MYD88;TGFB1;CD81;SDC4;LRP1;SDC2;GYPC"
"DNA replication",0.000112676056338028,0.00365070422535211,0.260526038258097,2.23724843726568,0,174,"PSME2;PSMA7;UBC;PSMB6;PSMB8;UBB;PSMB5;UBA52;CDKN1A;POLD2;BIRC5;PSMB3;PSMD9;POLE4;PSMA3;CENPF;NUDC;CENPM;RPA3;RNASEH2C;PSMC3;RNASEH2A;PSMB1;CDC20;SPC25;CCNA2;CENPN;PSMC5;PLK1;PSMB2;CENPA;SSBP1;SEC13;MAD2L1;BUB3;SGOL2;CENPU;PSMA4;ORC6;CENPK;KIF23;ZWINT;AURKB;PSMD8;PSMD2;PSMB7;SGOL1;DBF4;CENPE;CENPT;GINS2;BUB1;PSMC4;KIF2A;CENPO;CDCA8;PSMC2;RNASEH2B;RFC2;RAD21;PCNA;KIF20A;XPO1;PSMD14;PSMD11;GMNN;RPA1;SPDL1;PSMB9;NDC80;RNASEH1;MAPRE1;PPP2R5E;PSMD7;MCM7;PSMC1;CENPH;CENPL;ZWILCH;MCM5;SPC24;PMF1;PSME1;CKAP5;POLA2;POLE3;KIF2C;FBXO5;SKA1;PSMA5;PSMA2;SMC3;PSMD12;RPA2;MCM8;PPP1CC;PSMD1;PPP2CA;PSMD4;NDE1;POLD3;SMC1A;CDT1;CASC5;PSMA1;RCC2;FEN1;NUF2;APITD1"
"Spliceosomal assembly",0.00120167420948324,0.0206122470285479,0.564503282148583,2.23514284785516,324,14,"SNRPD2;SNRPB;SRSF2;SNRPG;SNRPC;SNRPD3;SNRPD1;SNRPE;SNRPF;SNRPA;SNRPA1;SNRNP70;SNRPB2"
"Translation factors",0.000175024065809049,0.0052078589377468,0.367501063374968,2.23322559832307,21,43,"EEF1A1;EEF2;EEF1B2;EIF1;EIF5A;EEF1D;EIF4EBP1;EIF3F;PABPC1;EIF2S2;EIF4A1;EIF4A2;EIF1AX;EIF2AK2;EIF5B;EIF3E;EIF3H;EIF3I;EIF5;EIF3D;CLUH;EIF6;EIF3G"
"Ubiquitin-mediated degradation of phosphorylated Cdc25A",0.000142070292009092,0.00450301055976645,0.335490505663194,2.22333921107643,12,57,"PSME2;PSMA7;UBC;OAZ1;PSMB6;PSMB8;UBB;PSMB5;UBA52;NQO1;PSMB3;PSMD9;SKP1;CKS1B;PSMA3;PSMC3;PSMB1;PSMC5;PSMB2;PSMA4;PSMD8;PSMD2;PSMB7;ODC1;PSMC4;PSMC2;PSMD14;PSMD11;PSMB9;PSMD7;PSMC1;PSME1;PSMA5;PSMA2;PSMD12;PSMD1;PSMD4"
"Glutathione metabolism",0.000612758876571249,0.0130272082763728,0.417783965511155,2.21802166308438,108,29,"GSTP1;MGST3;GPX4;SMS;SRM;GSTO1;GPX1;IDH2;MGST1;LAP3;GPX7;TXNDC12;GSTK1;GGCT;RRM2;ODC1;G6PD;ANPEP"
