"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Reactome_2016.4","Macroautophagy_Homo sapiens_R-HSA-1632852","2/67",0.00452656526073793,1,0,0,19.9004975124378,107.418743237203,"PRKAA2;CHMP2B"
"Reactome_2016.5","SUMO is transferred from E1 to E2 (UBE2I, UBC9)_Homo sapiens_R-HSA-3065678","1/6",0.00896733772752209,1,0,0,111.111111111111,523.796271593576,"UBE2I"
"Reactome_2016.6","AMPK inhibits chREBP transcriptional activation activity_Homo sapiens_R-HSA-163680","1/8",0.0119391531667427,1,0,0,83.3333333333333,368.994341465943,"PRKAA2"
"Reactome_2016.7","Processing and activation of SUMO_Homo sapiens_R-HSA-3215018","1/9",0.0134218294793273,1,0,0,74.0740740740741,319.323913473473,"UBE2I"
"Reactome_2016.8","Activation of PPARGC1A (PGC-1alpha) by phosphorylation_Homo sapiens_R-HSA-2151209","1/10",0.0149023554252654,1,0,0,66.6666666666667,280.415733086122,"PRKAA2"
"Reactome_2016.9","Metabolism of lipids and lipoproteins_Homo sapiens_R-HSA-556833","4/659",0.0162134502294205,1,0,0,4.04653515427415,16.6794703900639,"PRKAA2;GPD2;ACSL4;CSNK1G2"
"Reactome_2016.10","Import of palmitoyl-CoA into the mitochondrial matrix_Homo sapiens_R-HSA-200425","1/11",0.0163807339505409,1,0,0,60.6060606060606,249.19087235368,"PRKAA2"
"Reactome_2016.11","Signaling by FGFR2_Homo sapiens_R-HSA-5654738","3/361",0.0165097207543133,1,0,0,5.54016620498615,22.7357669524842,"PHLPP2;SPRED2;HNRNPF"
"Reactome_2016.12","Signaling by FGFR_Homo sapiens_R-HSA-190236","3/366",0.0171212908960907,1,0,0,5.46448087431694,22.2264071491921,"PHLPP2;SPRED2;HNRNPF"
"Reactome_2016.13","FGFRL1 modulation of FGFR1 signaling_Homo sapiens_R-HSA-5658623","1/13",0.0193310605643027,1,0,0,51.2820512820513,202.36113441195,"SPRED2"
"Reactome_2016.14","SUMOylation of transcription factors_Homo sapiens_R-HSA-3232118","1/14",0.02080301457834,1,0,0,47.6190476190476,184.41225576788,"UBE2I"
"Reactome_2016.15","Membrane Trafficking_Homo sapiens_R-HSA-199991","3/420",0.0245382492498869,1,0,0,4.76190476190476,17.6548675474037,"PRKAA2;RALGAPA2;CHMP2B"
"Reactome_2016.16","ABC transporters in lipid homeostasis_Homo sapiens_R-HSA-1369062","1/17",0.0252060750668781,1,0,0,39.2156862745098,144.340009389646,"ABCA3"
"Reactome_2016.17","Synthesis of very long-chain fatty acyl-CoAs_Homo sapiens_R-HSA-75876","1/21",0.0310470628007074,1,0,0,31.7460317460317,110.230192725953,"ACSL4"
"Reactome_2016.18","Assembly of the primary cilium_Homo sapiens_R-HSA-5617833","2/187",0.0318666355543159,1,0,0,7.1301247771836,24.571805518163,"IFT57;MAPRE1"
"Reactome_2016.19","Vesicle-mediated transport_Homo sapiens_R-HSA-5653656","3/492",0.0367492084094431,1,0,0,4.0650406504065,13.4294251765625,"PRKAA2;RALGAPA2;CHMP2B"
"Reactome_2016.20","Budding and maturation of HIV virion_Homo sapiens_R-HSA-162588","1/25",0.0368542132262459,1,0,0,26.6666666666667,88.0209421969235,"CHMP2B"
"Reactome_2016.21","PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases_Homo sapiens_R-HSA-8849471","1/26",0.0383007358905154,1,0,0,25.6410256410256,83.6483633109883,"SPRED2"
"Reactome_2016.22","FGFR2 alternative splicing_Homo sapiens_R-HSA-6803529","1/26",0.0383007358905154,1,0,0,25.6410256410256,83.6483633109883,"HNRNPF"
"Reactome_2016.23","Energy dependent regulation of mTOR by LKB1-AMPK_Homo sapiens_R-HSA-380972","1/28",0.0411874839013459,1,0,0,23.8095238095238,75.9433537519549,"PRKAA2"
"Reactome_2016.24","Endosomal Sorting Complex Required For Transport (ESCRT)_Homo sapiens_R-HSA-917729","1/28",0.0411874839013459,1,0,0,23.8095238095238,75.9433537519549,"CHMP2B"
"Reactome_2016.25","Surfactant metabolism_Homo sapiens_R-HSA-5683826","1/29",0.0426277151111443,1,0,0,22.9885057471264,72.5344976502278,"ABCA3"
"Reactome_2016.26","Disassembly of the destruction complex and recruitment of AXIN to the membrane_Homo sapiens_R-HSA-4641262","1/31",0.0455019066193127,1,0,0,21.505376344086,66.4516354877852,"CSNK1G2"
"Reactome_2016.27","Sphingolipid de novo biosynthesis_Homo sapiens_R-HSA-1660661","1/33",0.0483677563907075,1,0,0,20.2020202020202,61.1903409603542,"CSNK1G2"
