"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Reactome_2016.15","Cap-dependent Translation Initiation_Homo sapiens_R-HSA-72737","23/114",1.72097738657555e-46,1.75539693430706e-44,0,0,130.164119977363,13716.1771573657,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.17","Translation_Homo sapiens_R-HSA-72766","24/151",4.33718721276852e-46,3.90346849149167e-44,0,0,102.542191839351,10710.7050542072,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;EEF1A1;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"BioPlanet_2019.1","Cytoplasmic ribosomal proteins","23/108",4.31071750244767e-47,6.50918342869599e-44,0,0,137.395459976105,14668.3935791589,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.18","Influenza Viral RNA Transcription and Replication_Homo sapiens_R-HSA-168273","23/128",3.2453914772904e-45,2.75858275569684e-43,0,0,115.927419354839,11875.499715923,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"BioPlanet_2019.2","Translation","24/151",4.33718721276852e-46,3.27457634564024e-43,0,0,102.542191839351,10710.7050542072,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;EEF1A1;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"BioPlanet_2019.3","Influenza viral RNA transcription and replication","23/125",1.78410263285595e-45,8.97998325204161e-43,0,0,118.709677419355,12231.5381332636,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.19","Influenza Life Cycle_Homo sapiens_R-HSA-168255","23/136",1.48814775176075e-44,1.19835055799682e-42,0,0,109.108159392789,11010.7821294522,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.20","Influenza Infection_Homo sapiens_R-HSA-168254","23/147",1.03643058020413e-43,7.92869393856162e-42,0,0,100.943603247751,9990.93111887543,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"BioPlanet_2019.4","Influenza infection","23/142",4.37783712011602e-44,1.6526335128438e-41,0,0,104.497955474784,10432.7821619384,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.21","Major pathway of rRNA processing in the nucleolus_Homo sapiens_R-HSA-6791226","23/166",2.09629743105259e-42,1.5273024140526e-40,0,0,89.3898173338515,8578.59785713292,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.22","rRNA processing_Homo sapiens_R-HSA-72312","23/180",1.52898338022943e-41,1.06333844170501e-39,0,0,82.4372759856631,7747.56943504679,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"KEGG_2019_Mouse.1","Ribosome","22/170",1.28989881368806e-39,3.90839340547484e-37,0,0,83.4914611005693,7476.34765354986,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.23","Metabolism of amino acids and derivatives_Homo sapiens_R-HSA-71291","23/335",4.62977605401558e-35,3.07980754897558e-33,0,0,44.2946557534906,3501.84555492635,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.24","Infectious disease_Homo sapiens_R-HSA-5663205","23/348",1.1389376719052e-34,7.26072765839567e-33,0,0,42.6399703374119,3332.64615427099,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"BioPlanet_2019.5","Protein metabolism","24/442",2.25025319612441e-34,6.79576465229571e-32,0,0,35.0313822799591,2714.1211649208,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;EEF1A1;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"BioPlanet_2019.6","Disease","23/674",5.78199474593759e-28,1.45513534439429e-25,0,0,22.0158897291088,1380.78451132904,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.25","Disease_Homo sapiens_R-HSA-1643685","23/725",3.11640764873688e-27,1.90724148102697e-25,0,0,20.4671857619577,1249.17613440837,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"BioPlanet_2019.7","Cap-dependent translation initiation","14/73",4.99183977851564e-27,1.07681115222266e-24,0,0,123.729562527618,7493.30889671338,"RPL3;RPL10;RPLP1;RPL12;RPL11;RPL13A;RPL10A;RPL6;RPL18A;RPL27A;RPL13;RPL15;RPL26;RPL28"
"BioPlanet_2019.8","Gene expression","24/968",3.93991206005513e-26,7.43658401335406e-24,0,0,15.9957344708078,935.68734760705,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;EEF1A1;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.26","Metabolism of proteins_Homo sapiens_R-HSA-392499","24/1074",4.7292507860002e-25,2.78298219330012e-23,0,0,14.4170120742476,807.509252565691,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;EEF1A1;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.27","Gene Expression_Homo sapiens_R-HSA-74160","24/1631",9.58279233180041e-21,5.43024898802023e-19,0,0,9.49348311940033,437.595629151896,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;EEF1A1;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.28","Metabolism_Homo sapiens_R-HSA-1430728","23/1908",1.10875941192704e-17,6.05857821517273e-16,0,0,7.77710150808142,303.62352446844,"RPS9;RPL3;RPL10;RPLP1;RPL12;RPL11;RPS6;RPL13A;RPS3A;RPL10A;RPL6;RPS4X;RPS14;RPS15A;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.29","Formation of the ternary complex, and subsequently, the 43S complex_Homo sapiens_R-HSA-72695","9/50",3.44107938008784e-17,1.81546601777048e-15,0,0,116.129032258065,4402.23809637468,"RPS4X;RPS14;RPS9;RPS15A;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.31","Translation initiation complex formation_Homo sapiens_R-HSA-72649","9/57",1.2271168392381e-16,6.05641536785256e-15,0,0,101.867572156197,3732.0910801229,"RPS4X;RPS14;RPS9;RPS15A;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.30","Ribosomal scanning and start codon recognition_Homo sapiens_R-HSA-72702","9/57",1.2271168392381e-16,6.25829588011431e-15,0,0,101.867572156197,3732.0910801229,"RPS4X;RPS14;RPS9;RPS15A;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.32","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S_Homo sapiens_R-HSA-72662","9/58",1.45107302594962e-16,6.93794290532164e-15,0,0,100.111234705228,3650.96244366282,"RPS4X;RPS14;RPS9;RPS15A;RPS19;RPS18;RPS6;RPS3A;RPS12"
"BioPlanet_2019.9","Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","9/57",1.2271168392381e-16,2.05882936361059e-14,0,0,101.867572156197,3732.0910801229,"RPS4X;RPS14;RPS9;RPS15A;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.33","rRNA modification in the nucleus_Homo sapiens_R-HSA-6790901","3/58",9.81976144081527e-05,0.00455279848619617,0,0,33.3704115684093,307.959798757339,"RPS14;RPS9;RPS6"
"Reactome_2016.34","Scavenging by Class A Receptors_Homo sapiens_R-HSA-3000480","2/19",0.000391103361020663,0.0175996512459298,0,0,67.911714770798,532.871896942401,"COL1A1;FTL"
"BioPlanet_2019.10","T cell receptor regulation of apoptosis","6/603",0.00028349479657168,0.0428077142823236,0,0,6.41951532659284,52.4366348207955,"RPS14;RPL13A;RPS3A;RPL10A;RPL28;RPL6"
"Reactome_2016.35","Binding and Uptake of Ligands by Scavenger Receptors_Homo sapiens_R-HSA-2173782","2/74",0.00585881185885843,0.256113775544383,0,0,17.43679163034,89.6217689696896,"COL1A1;FTL"
"Reactome_2016.36","TNFR1-mediated ceramide production_Homo sapiens_R-HSA-5626978","1/6",0.00926509224971447,0.393766420612865,0,0,107.52688172043,503.38725403209,"GNB2L1"
"KEGG_2019_Mouse.2","Proteoglycans in cancer","2/203",0.039314739175444,1,0,0,6.35626887017321,20.5698762929329,"COL1A1;RPS6"
"BioPlanet_2019.11","S6K1 signaling","1/8",0.0123349690429112,1,0,0,80.6451612903226,354.461051507988,"RPS6"
"BioPlanet_2019.12","West Nile virus infection","1/9",0.01386645428907,1,0,0,71.6845878136201,306.686933060386,"EEF1A1"
"BioPlanet_2019.13","Mammalian target of rapamycin complex 1 (mTORC1)-mediated signaling","1/11",0.016922534733464,1,0,0,58.6510263929619,239.243937189541,"RPS6"
"BioPlanet_2019.14","Platelet adhesion to exposed collagen","1/13",0.0199694502608654,1,0,0,49.6277915632754,194.220926063644,"COL1A1"
"BioPlanet_2019.15","Osteoblast signaling","1/14",0.0214894793855566,1,0,0,46.0829493087558,176.967363802502,"COL1A1"
"BioPlanet_2019.16","Hypoxic and oxygen homeostasis regulation of HIF-1-alpha","1/19",0.0290554700086194,1,0,0,33.955857385399,120.154448797003,"GNB2L1"
"BioPlanet_2019.17","Skeletal muscle hypertrophy is regulated via AKT/mTOR pathway","1/20",0.0305618601074185,1,0,0,32.258064516129,112.516208036994,"RPS6"
"BioPlanet_2019.18","TWEAK regulation of gene expression","1/27",0.0410434463585474,1,0,0,23.89486260454,76.2992617932435,"COL1A1"
"BioPlanet_2019.19","FSH signaling pathway","1/27",0.0410434463585474,1,0,0,23.89486260454,76.2992617932435,"RPS6"
"BioPlanet_2019.20","PKB-mediated events","1/28",0.0425318343189314,1,0,0,23.0414746543779,72.7535124572795,"RPS6"
"BioPlanet_2019.21","IGF1 pathway","1/29",0.0440179866597661,1,0,0,22.2469410456062,69.4806883397743,"GNB2L1"
"BioPlanet_2019.22","Inflammatory response pathway","1/30",0.0455019066193127,1,0,0,21.505376344086,66.4516354877852,"COL1A1"
"BioPlanet_2019.23","Syndecan 2 pathway","1/33",0.0499403045580294,1,0,0,19.5503421309873,58.5909461519129,"GNB2L1"
"BioPlanet_2019.24","Glycoprotein VI-mediated activation cascade","1/33",0.0499403045580294,1,0,0,19.5503421309873,58.5909461519129,"COL1A1"
"Reactome_2016.37","mTORC1-mediated signalling_Homo sapiens_R-HSA-166208","1/22",0.0335678584979563,1,0,0,29.3255131964809,99.5362540223501,"RPS6"
"Reactome_2016.38","TNFR1-induced NFkappaB signaling pathway_Homo sapiens_R-HSA-5357956","1/26",0.0395528195360064,1,0,0,24.8138957816377,80.1518187814432,"GNB2L1"
"Reactome_2016.39","HSF1 activation_Homo sapiens_R-HSA-3371511","1/29",0.0440179866597661,1,0,0,22.2469410456062,69.4806883397743,"EEF1A1"
"Reactome_2016.40","Regulation of TNFR1 signaling_Homo sapiens_R-HSA-5357905","1/31",0.0469835974317625,1,0,0,20.8116545265349,63.6411390009804,"GNB2L1"
