"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Reactome_2016.21","Major pathway of rRNA processing in the nucleolus_Homo sapiens_R-HSA-6791226","21/166",7.21988440849205e-38,5.26020149761564e-36,0,0,84.3373493975904,7212.64773658204,"RPS9;RPL3;RPL10;RPL12;RPLP1;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.22","rRNA processing_Homo sapiens_R-HSA-72312","21/180",4.37379188849788e-37,3.04177344972807e-35,0,0,77.7777777777778,6511.55696324588,"RPS9;RPL3;RPL10;RPL12;RPLP1;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"KEGG_2019_Mouse.1","Ribosome","20/170",3.40969117449129e-35,1.03313642587086e-32,0,0,78.4313725490196,6224.61619860884,"RPS9;RPL3;RPL10;RPL12;RPLP1;RPL11;RPS6;RPL13A;RPL6;RPS4X;RPS14;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.23","Infectious disease_Homo sapiens_R-HSA-5663205","22/348",5.17916017466686e-33,3.44526742053926e-31,0,0,42.1455938697318,3133.13148159122,"RPS9;RPL3;RPL10;RPL12;RPLP1;RPL11;RPS6;RPL13A;RPS3A;EEF2;RPL6;RPS4X;RPS14;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"BioPlanet_2019.5","Protein metabolism","23/442",8.30755680950249e-33,2.50888215646975e-30,0,0,34.6907993966817,2562.54491359358,"RPS9;RPL3;RPL10;RPL12;RPLP1;RPL11;RPS6;RPL13A;RPS3A;EEF2;RPL6;RPS4X;EEF1A1;RPS14;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.24","Metabolism of amino acids and derivatives_Homo sapiens_R-HSA-71291","21/335",3.36004437486182e-31,2.14202828897441e-29,0,0,41.7910447761194,2932.40170695441,"RPS9;RPL3;RPL10;RPL12;RPLP1;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.25","Disease_Homo sapiens_R-HSA-1643685","22/725",6.57290518407131e-26,4.02261797265165e-24,0,0,20.2298850574713,1173.01484401107,"RPS9;RPL3;RPL10;RPL12;RPLP1;RPL11;RPS6;RPL13A;RPS3A;EEF2;RPL6;RPS4X;RPS14;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"BioPlanet_2019.7","Cap-dependent translation initiation","13/73",7.50767252598646e-25,1.61951221631994e-22,0,0,118.721461187215,6594.82304756914,"RPL3;RPL10;RPL12;RPLP1;RPL11;RPL13A;RPL6;RPL18A;RPL27A;RPL13;RPL15;RPL26;RPL28"
"BioPlanet_2019.6","Gene expression","23/968",6.45072866238979e-25,1.62343338003476e-22,0,0,15.8402203856749,882.307153773247,"RPS9;RPL3;RPL10;RPL12;RPLP1;RPL11;RPS6;RPL13A;RPS3A;EEF2;RPL6;RPS4X;EEF1A1;RPS14;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"BioPlanet_2019.8","Disease","21/674",9.53064478109701e-25,1.79890920243206e-22,0,0,20.7715133531157,1148.87479127612,"RPS9;RPL3;RPL10;RPL12;RPLP1;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.26","Metabolism of proteins_Homo sapiens_R-HSA-392499","23/1074",6.96255848377219e-24,4.09719787698902e-22,0,0,14.2768466790813,761.262812052609,"RPS9;RPL3;RPL10;RPL12;RPLP1;RPL11;RPS6;RPL13A;RPS3A;EEF2;RPL6;RPS4X;EEF1A1;RPS14;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.27","Gene Expression_Homo sapiens_R-HSA-74160","23/1631",9.22429345218995e-20,5.22709962290764e-18,0,0,9.4011853668506,412.052650340907,"RPS9;RPL3;RPL10;RPL12;RPLP1;RPL11;RPS6;RPL13A;RPS3A;EEF2;RPL6;RPS4X;EEF1A1;RPS14;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.28","Metabolism_Homo sapiens_R-HSA-1430728","21/1908",2.05765114189429e-15,1.12435937396367e-13,0,0,7.33752620545073,248.134673999236,"RPS9;RPL3;RPL10;RPL12;RPLP1;RPL11;RPS6;RPL13A;RPS3A;RPL6;RPS4X;RPS14;RPS19;RPL18A;RPS18;RPL27A;RPL13;RPL15;RPL26;RPL28;RPS12"
"Reactome_2016.29","Formation of the ternary complex, and subsequently, the 43S complex_Homo sapiens_R-HSA-72695","8/50",4.75389007021318e-15,2.50808683014695e-13,0,0,106.666666666667,3517.84673598725,"RPS4X;RPS14;RPS9;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.31","Translation initiation complex formation_Homo sapiens_R-HSA-72649","8/57",1.45320412839886e-14,7.17226553693632e-13,0,0,93.5672514619883,2981.27910546467,"RPS4X;RPS14;RPS9;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.30","Ribosomal scanning and start codon recognition_Homo sapiens_R-HSA-72702","8/57",1.45320412839886e-14,7.4113410548342e-13,0,0,93.5672514619883,2981.27910546467,"RPS4X;RPS14;RPS9;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.32","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S_Homo sapiens_R-HSA-72662","8/58",1.68407272872821e-14,8.05197273423173e-13,0,0,91.9540229885057,2916.319650478,"RPS4X;RPS14;RPS9;RPS19;RPS18;RPS6;RPS3A;RPS12"
"BioPlanet_2019.9","Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","8/57",1.45320412839886e-14,2.43815359320253e-12,0,0,93.5672514619883,2981.27910546467,"RPS4X;RPS14;RPS9;RPS19;RPS18;RPS6;RPS3A;RPS12"
"Reactome_2016.33","Scavenging by Class A Receptors_Homo sapiens_R-HSA-3000480","3/19",2.90337826510103e-06,0.00013461117410923,0,0,105.263157894737,1342.06690315401,"COL1A1;COL1A2;FTL"
"Reactome_2016.34","rRNA modification in the nucleus_Homo sapiens_R-HSA-6790901","3/58",8.88773900998752e-05,0.00399948255449438,0,0,34.4827586206897,321.663888875065,"RPS14;RPS9;RPS6"
"Reactome_2016.35","Binding and Uptake of Ligands by Scavenger Receptors_Homo sapiens_R-HSA-2173782","3/74",0.000183722535981912,0.00803129943006646,0,0,27.027027027027,232.488753921249,"COL1A1;COL1A2;FTL"
"BioPlanet_2019.10","Platelet adhesion to exposed collagen","2/13",0.000167919168345228,0.0253557944201295,0,0,102.564102564103,891.490034374216,"COL1A1;COL1A2"
"BioPlanet_2019.11","T cell receptor regulation of apoptosis","6/603",0.000234550119737398,0.0321973346184973,0,0,6.6334991708126,55.4417330858477,"RPS14;RPL13A;RPS3A;EEF2;RPL28;RPL6"
"BioPlanet_2019.12","Inflammatory response pathway","2/30",0.000921756223592396,0.115987658135376,0,0,44.4444444444444,310.632434175192,"COL1A1;COL1A2"
"Reactome_2016.36","Assembly of collagen fibrils and other multimeric structures_Homo sapiens_R-HSA-2022090","2/54",0.00296528575877189,0.126024644747806,0,0,24.6913580246914,143.723009230873,"COL1A1;COL1A2"
"BioPlanet_2019.13","Glycoprotein VI-mediated activation cascade","2/33",0.00111569986250277,0.129592830183015,0,0,40.4040404040404,274.677712792068,"COL1A1;COL1A2"
"Reactome_2016.37","Collagen biosynthesis and modifying enzymes_Homo sapiens_R-HSA-1650814","2/63",0.00401324934159815,0.165953283585005,0,0,21.1640211640212,116.786329230937,"COL1A1;COL1A2"
"BioPlanet_2019.15","NCAM1 interactions","2/44",0.00197859843418565,0.199178909041356,0,0,30.3030303030303,188.647471104556,"COL1A1;COL1A2"
"BioPlanet_2019.14","Beta-3 integrin cell surface interactions","2/43",0.00189042041962605,0.203895345259666,0,0,31.0077519379845,194.448249004684,"COL1A1;COL1A2"
"BioPlanet_2019.16","Syndecan 1 pathway","2/46",0.00216072110031469,0.203918053842199,0,0,28.9855072463768,177.893138268431,"COL1A1;COL1A2"
"BioPlanet_2019.17","Translation factors","2/50",0.00254787716679663,0.226311442462524,0,0,26.6666666666667,159.266526670077,"EEF1A1;EEF2"
"Reactome_2016.38","Collagen formation_Homo sapiens_R-HSA-1474290","2/85",0.00718773849727669,0.28940105002193,0,0,15.6862745098039,77.4177049596766,"COL1A1;COL1A2"
"Reactome_2016.40","TNFR1-mediated ceramide production_Homo sapiens_R-HSA-5626978","1/6",0.00896733772752209,0.34300066807772,0,0,111.111111111111,523.796271593576,"GNB2L1"
"BioPlanet_2019.18","Collagen biosynthesis and modifying enzymes","2/64",0.00413886171172816,0.34720451026164,0,0,20.8333333333333,114.319468287671,"COL1A1;COL1A2"
"BioPlanet_2019.19","Beta-1 integrin cell surface interactions","2/66",0.00439552501955409,0.34932856734351,0,0,20.2020202020202,109.639763567788,"COL1A1;COL1A2"
"Reactome_2016.39","Uptake and function of diphtheria toxin_Homo sapiens_R-HSA-5336415","1/6",0.00896733772752209,0.35179555700279,0,0,111.111111111111,523.796271593576,"EEF2"
"BioPlanet_2019.20","NCAM signaling for neurite out-growth","2/70",0.00493045637914282,0.372249456625283,0,0,19.047619047619,101.18711854053,"COL1A1;COL1A2"
"BioPlanet_2019.21","Integrins in angiogenesis","2/74",0.00549391086102872,0.395038352388256,0,0,18.018018018018,93.7678363283988,"COL1A1;COL1A2"
"Reactome_2016.41","Synthesis of diphthamide-EEF2_Homo sapiens_R-HSA-5358493","1/8",0.0119391531667427,0.44553425231991,0,0,83.3333333333333,368.994341465943,"EEF2"
"BioPlanet_2019.23","Integrin cell surface interactions","2/85",0.00718773849727669,0.471890657864687,0,0,15.6862745098039,77.4177049596766,"COL1A1;COL1A2"
"BioPlanet_2019.22","ECM-receptor interaction","2/84",0.00702512845129231,0.482179270975063,0,0,15.8730158730159,78.7025679213972,"COL1A1;COL1A2"
"KEGG_2019_Mouse.2","Proteoglycans in cancer","3/203",0.00341815228847673,0.517850071704225,0,0,9.85221674876847,55.9473412850388,"COL1A1;COL1A2;RPS6"
"BioPlanet_2019.25","Cell surface interactions at the vascular wall","2/94",0.00872731848846683,0.527130036703396,0,0,14.1843971631206,67.2524413738477,"COL1A1;COL1A2"
"BioPlanet_2019.24","Extracellular matrix organization","2/93",0.0085495515929242,0.537909287721481,0,0,14.336917562724,68.270630002592,"COL1A1;COL1A2"
"KEGG_2019_Mouse.9","Relaxin signaling pathway","2/131",0.0164291163481761,0.553113583721929,0,0,10.1781170483461,41.8188308519579,"COL1A1;COL1A2"
"KEGG_2019_Mouse.6","Amoebiasis","2/106",0.010988472095477,0.554917840821588,0,0,12.5786163522013,56.7409880129674,"COL1A1;COL1A2"
"BioPlanet_2019.27","Amoebiasis","2/105",0.0107911299821826,0.603503936040583,0,0,12.6984126984127,57.5115019714026,"COL1A1;COL1A2"
"KEGG_2019_Mouse.5","AGE-RAGE signaling pathway in diabetic complications","2/101",0.0100178506582506,0.607081749889986,0,0,13.2013201320132,60.7707816699611,"COL1A1;COL1A2"
"KEGG_2019_Mouse.8","PI3K-Akt signaling pathway","3/357",0.0160295732238413,0.60712008585299,0,0,5.60224089635854,23.1558539849063,"COL1A1;COL1A2;RPS6"
"KEGG_2019_Mouse.4","Protein digestion and absorption","2/90",0.00802625385584383,0.60798872958017,0,0,14.8148148148148,71.4820352363256,"COL1A1;COL1A2"
"BioPlanet_2019.26","Interleukin-4 signaling pathway","2/104",0.0105953918520934,0.615347757563884,0,0,12.8205128205128,58.2991808118153,"COL1A1;COL1A2"
"BioPlanet_2019.29","S6K1 signaling","1/8",0.0119391531667427,0.621659354544188,0,0,83.3333333333333,368.994341465943,"RPS6"
"BioPlanet_2019.30","mTOR signaling pathway","2/113",0.0124143666206697,0.624856453240372,0,0,11.7994100294985,51.7864410452773,"RPS6;EEF2"
"BioPlanet_2019.28","Leptin influence on immune response","2/110",0.0117937821647305,0.636021823883683,0,0,12.1212121212121,53.8203978373574,"COL1A1;COL1A2"
"KEGG_2019_Mouse.7","Platelet activation","2/125",0.0150362505284807,0.650854844304238,0,0,10.6666666666667,44.7711071094281,"COL1A1;COL1A2"
"BioPlanet_2019.31","West Nile virus infection","1/9",0.0134218294793273,0.653772984315622,0,0,74.0740740740741,319.323913473473,"EEF1A1"
"BioPlanet_2019.32","Signaling by PDGF","2/122",0.0143601065399542,0.677617527354087,0,0,10.9289617486339,46.3748775538002,"COL1A1;COL1A2"
"KEGG_2019_Mouse.3","ECM-receptor interaction","2/83",0.0068642280423139,0.693287032273704,0,0,16.0642570281125,80.0229991068356,"COL1A1;COL1A2"
"BioPlanet_2019.33","Mammalian target of rapamycin complex 1 (mTORC1)-mediated signaling","1/11",0.0163807339505409,0.749542674706568,0,0,60.6060606060606,249.19087235368,"RPS6"
"BioPlanet_2019.34","Osteoblast signaling","1/14",0.02080301457834,0.923898588626277,0,0,47.6190476190476,184.41225576788,"COL1A1"
"KEGG_2019_Mouse.10","Focal adhesion","2/199",0.0357034579455029,1,0,0,6.7001675041876,22.328360024581,"COL1A1;COL1A2"
"BioPlanet_2019.35","Eukaryotic protein translation","1/17",0.0252060750668781,1,0,0,39.2156862745098,144.340009389646,"EEF2"
"BioPlanet_2019.36","Hypoxic and oxygen homeostasis regulation of HIF-1-alpha","1/19",0.0281308104264749,1,0,0,35.0877192982456,125.294380591355,"GNB2L1"
"BioPlanet_2019.37","Skeletal muscle hypertrophy is regulated via AKT/mTOR pathway","1/20",0.0295899955032417,1,0,0,33.3333333333333,117.343965484629,"RPS6"
"BioPlanet_2019.38","Platelet activation, signaling and aggregation","2/205",0.037686266848781,1,0,0,6.50406504065041,21.3233139867344,"COL1A1;COL1A2"
"BioPlanet_2019.39","TWEAK regulation of gene expression","1/27",0.0397451584744872,1,0,0,24.6913580246914,79.6362282638003,"COL1A1"
"BioPlanet_2019.40","FSH signaling pathway","1/27",0.0397451584744872,1,0,0,24.6913580246914,79.6362282638003,"RPS6"
"BioPlanet_2019.41","PKB-mediated events","1/28",0.0411874839013459,1,0,0,23.8095238095238,75.9433537519549,"RPS6"
"BioPlanet_2019.42","IGF1 pathway","1/29",0.0426277151111443,1,0,0,22.9885057471264,72.5344976502278,"GNB2L1"
"BioPlanet_2019.43","Focal adhesion","2/233",0.0474780536666487,1,0,0,5.72246065808298,17.4391284851499,"COL1A1;COL1A2"
"BioPlanet_2019.44","Syndecan 2 pathway","1/33",0.0483677563907075,1,0,0,20.2020202020202,61.1903409603542,"GNB2L1"
"Reactome_2016.42","mTORC1-mediated signalling_Homo sapiens_R-HSA-166208","1/22",0.0325020152689228,1,0,0,30.3030303030303,103.831914645283,"RPS6"
"Reactome_2016.43","Vesicle-mediated transport_Homo sapiens_R-HSA-5653656","3/492",0.0367492084094431,1,0,0,4.0650406504065,13.4294251765625,"COL1A1;COL1A2;FTL"
"Reactome_2016.44","TNFR1-induced NFkappaB signaling pathway_Homo sapiens_R-HSA-5357956","1/26",0.0383007358905154,1,0,0,25.6410256410256,83.6483633109883,"GNB2L1"
"Reactome_2016.45","Uptake and actions of bacterial toxins_Homo sapiens_R-HSA-5339562","1/27",0.0397451584744872,1,0,0,24.6913580246914,79.6362282638003,"EEF2"
"Reactome_2016.46","HSF1 activation_Homo sapiens_R-HSA-3371511","1/29",0.0426277151111443,1,0,0,22.9885057471264,72.5344976502278,"EEF1A1"
"Reactome_2016.47","Regulation of TNFR1 signaling_Homo sapiens_R-HSA-5357905","1/31",0.0455019066193127,1,0,0,21.505376344086,66.4516354877852,"GNB2L1"
