"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"KEGG_2019_Mouse.12","Salivary secretion","4/78",9.4357631934664e-05,0.00238253020635026,0,0,16.8137873055906,155.837215633653,"ATP1A1;ATP2B1;CALM2;ADCY5"
"BioPlanet_2019.2","Opioid signaling","5/80",4.50367256786463e-06,0.00340027278873779,0,0,20.4918032786885,252.266749341102,"PPP3CA;GNAL;PDE1B;PPP1R1B;ADCY5"
"Reactome_2016.2","Opioid Signalling_Homo sapiens_R-HSA-111885","5/81",4.7887889798508e-06,0.00366342356958586,0,0,20.2388180530257,247.909997998069,"PPP3CA;GNAL;PDE1B;PPP1R1B;ADCY5"
"BioPlanet_2019.3","Myometrial relaxation and contraction pathways","6/155",7.6804252986785e-06,0.00386581406700151,0,0,12.6916975145426,149.468035556711,"ATP2A2;RGS9;CALM2;RAMP1;ACTB;ADCY5"
"KEGG_2019_Mouse.13","Alzheimer disease","5/175",0.000193880777475097,0.00451891350576573,0,0,9.36768149882904,80.0774439054902,"PPP3CA;ATP2A2;CYTB;GRIN2B;CALM2"
"Reactome_2016.1","Cardiac conduction_Homo sapiens_R-HSA-5576891","6/135",3.46327648238847e-06,0.00529881301805436,0,0,14.5719489981785,183.217420134801,"SCN8A;AKAP9;ATP2A2;ATP1A1;ATP2B1;SCN4B"
"KEGG_2019_Mouse.14","Aldosterone synthesis and secretion","4/102",0.000266192303560229,0.00576116199848211,0,0,12.8576020572163,105.834671355407,"ATP1A1;ATP2B1;CALM2;ADCY5"
"BioPlanet_2019.4","Calcium signaling pathway","6/178",1.69013975789225e-05,0.00638027758604325,0,0,11.0517590716522,121.437991259644,"PPP3CA;GNAL;PDE1B;ATP2A2;ATP2B1;CALM2"
"BioPlanet_2019.5","Transmission across chemical synapses","6/190",2.44342929952376e-05,0.00737915648456176,0,0,10.3537532355479,109.951920225318,"GNAL;AKAP9;AKAP5;SYN2;GRIN2B;ADCY5"
"BioPlanet_2019.6","Nitric oxide signaling pathway","3/22",3.98891745193599e-05,0.0100387755873722,0,0,44.709388971684,452.879534404711,"PPP3CA;GRIN2B;CALM2"
"KEGG_2019_Mouse.15","Thermogenesis","5/231",0.000691842851195472,0.0139752255941485,0,0,7.09672840820382,51.6368726263887,"ND1;CYTB;ND2;ACTB;ADCY5"
"Reactome_2016.3","Muscle contraction_Homo sapiens_R-HSA-397014","6/196",2.91033912194421e-05,0.0148427295219155,0,0,10.0368016058883,104.830938646632,"SCN8A;AKAP9;ATP2A2;ATP1A1;ATP2B1;SCN4B"
"BioPlanet_2019.7","Gastric acid secretion","4/74",7.68089308746206e-05,0.0165687836600967,0,0,17.7226406734603,167.907658611281,"ATP1A1;CALM2;ACTB;ADCY5"
"Reactome_2016.4","Transmission across Chemical Synapses_Homo sapiens_R-HSA-112315","6/211",4.39701053905626e-05,0.0168185653118902,0,0,9.32328490404786,93.5311995453357,"GNAL;AKAP9;AKAP5;SYN2;GRIN2B;ADCY5"
"BioPlanet_2019.8","Calcium regulation in the cardiac cell","5/149",9.12286987741638e-05,0.0172194168936234,0,0,11.0023104852019,102.345043798481,"ATP2A2;ATP2B1;RGS9;CALM2;ADCY5"
"KEGG_2019_Mouse.17","Retrograde endocannabinoid signaling","4/150",0.00113825580788955,0.0202877358700315,0,0,8.7431693989071,59.2634595085438,"ND1;ND2;GABRG1;ADCY5"
"KEGG_2019_Mouse.18","Oxytocin signaling pathway","4/154",0.00125453950808623,0.0211180817194515,0,0,8.51607408984458,56.8957777267179,"PPP3CA;CALM2;ACTB;ADCY5"
"KEGG_2019_Mouse.16","Long-term potentiation","3/67",0.00112552486518885,0.0213146271345139,0,0,14.6806948862246,99.6746631557184,"PPP3CA;GRIN2B;CALM2"
"Reactome_2016.5","Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell_Homo sapiens_R-HSA-112314","5/142",7.26524787684301e-05,0.0222316585031396,0,0,11.5446779034865,110.018737580378,"GNAL;AKAP9;AKAP5;GRIN2B;ADCY5"
"BioPlanet_2019.11","Ion transport by P-type ATPases","3/36",0.000179404619255684,0.024627361370553,0,0,27.3224043715847,235.679422412886,"ATP2A2;ATP1A1;ATP2B1"
"BioPlanet_2019.10","Alzheimer's disease","5/169",0.000164794007440101,0.0248838951234553,0,0,9.70026190707149,84.4971801704412,"PPP3CA;ATP2A2;CYTB;GRIN2B;CALM2"
"BioPlanet_2019.9","Salivary secretion","4/89",0.000157525463302158,0.0264292721762509,0,0,14.735678762203,129.024475093112,"ATP1A1;ATP2B1;CALM2;ADCY5"
"BioPlanet_2019.12","Neuronal system","6/283",0.000220045296734,0.0276890331723617,0,0,6.95128309100388,58.5414618911645,"GNAL;AKAP9;AKAP5;SYN2;GRIN2B;ADCY5"
"KEGG_2019_Mouse.19","Cardiac muscle contraction","3/78",0.00174541128749526,0.0278347168479507,0,0,12.6103404791929,80.085309662796,"ATP2A2;ATP1A1;CYTB"
"Reactome_2016.6","Signaling by GPCR_Homo sapiens_R-HSA-372790","13/1293",0.000115328481766501,0.0294087628504578,0,0,3.29643857847426,29.8912022605661,"PDE1B;CCK;GRIN2B;ADCY5;PPP3CA;SPRED1;GNAL;UBB;AKAP9;PENK;PPP1R1B;RGS9;RAMP1"
"BioPlanet_2019.13","Pancreatic secretion","4/101",0.000256334661550388,0.029774256841622,0,0,12.9849050478818,107.372526479976,"ATP2A2;ATP1A1;ATP2B1;ADCY5"
"KEGG_2019_Mouse.20","Insulin secretion","3/86",0.00230778318199629,0.0349629152072437,0,0,11.4372855508959,69.4411118188157,"CCK;ATP1A1;ADCY5"
"BioPlanet_2019.14","G-protein-mediated events","3/44",0.000327054487078751,0.0352751625349224,0,0,22.354694485842,179.405002394835,"GNAL;PDE1B;ADCY5"
"KEGG_2019_Mouse.21","Dilated cardiomyopathy (DCM)","3/90",0.00262642985035419,0.0378956306979676,0,0,10.9289617486339,64.9413095774817,"ATP2A2;ACTB;ADCY5"
"KEGG_2019_Mouse.22","Morphine addiction","3/92",0.00279543322391944,0.0385007394021632,0,0,10.6913756236636,62.8628102434734,"PDE1B;GABRG1;ADCY5"
"KEGG_2019_Mouse.24","Alcoholism","4/199",0.003188093567794,0.0402496812933992,0,0,6.59032869264355,37.8833984248242,"PPP1R1B;GRIN2B;CALM2;ADCY5"
"KEGG_2019_Mouse.23","Phototransduction","2/27",0.00305788081222351,0.0402842559175532,0,0,24.2865816636308,140.620112883131,"RGS9;CALM2"
"BioPlanet_2019.15","Reduction of cytosolic calcium levels","2/10",0.000405328554792296,0.0408030745157578,0,0,65.5737704918033,512.184431038656,"ATP2A2;ATP2B1"
"KEGG_2019_Mouse.25","Circadian entrainment","3/99",0.00343920037064403,0.0416831084922056,0,0,9.93541977148534,56.3588304521787,"GRIN2B;CALM2;ADCY5"
"KEGG_2019_Mouse.26","Rap1 signaling pathway","4/209",0.00379788589766664,0.044259977961269,0,0,6.27500196093811,34.9725356328191,"GRIN2B;CALM2;ACTB;ADCY5"
"Reactome_2016.21","Ion transport by P-type ATPases_Homo sapiens_R-HSA-936837","3/55",0.000632604384673727,0.0460897480262287,0,0,17.8837555886736,131.725758257921,"ATP2A2;ATP1A1;ATP2B1"
"Reactome_2016.28","Signaling by FGFR_Homo sapiens_R-HSA-190236","6/366",0.000857347968544627,0.0468479425669028,0,0,5.37489922063961,37.9557467928023,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"Reactome_2016.27","Signaling by PDGF_Homo sapiens_R-HSA-186797","6/364",0.000833340048957206,0.0472226027742417,0,0,5.40443163393983,38.3177919855517,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"Reactome_2016.31","NGF signalling via TRKA from the plasma membrane_Homo sapiens_R-HSA-187037","6/374",0.000958775543668111,0.0473202123165229,0,0,5.25992811431577,36.5557301461863,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"Reactome_2016.20","DAP12 signaling_Homo sapiens_R-HSA-2424491","6/344",0.00062078083039485,0.047489733525206,0,0,5.71864277544796,42.2295032507413,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"Reactome_2016.19","Downstream signal transduction_Homo sapiens_R-HSA-186763","6/341",0.000592938784136289,0.0477471757751854,0,0,5.76895341570117,42.8657433494201,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"Reactome_2016.26","Adenylate cyclase inhibitory pathway_Homo sapiens_R-HSA-170670","2/14",0.00081325143053848,0.0478567187970721,0,0,46.8384074941452,333.230455905075,"GNAL;ADCY5"
"Reactome_2016.30","Axon guidance_Homo sapiens_R-HSA-422475","7/515",0.000944996015726382,0.0481947968020455,0,0,4.45646983924877,31.03632591214,"SPRED1;UBB;SCN8A;AKAP9;SCN4B;GRIN2B;ACTB"
"Reactome_2016.17","Signaling by FGFR1_Homo sapiens_R-HSA-5654736","6/336",0.000548705648971737,0.0493835084074564,0,0,5.85480093676815,43.9575434353662,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"Reactome_2016.29","CREB phosphorylation through the activation of CaMKII_Homo sapiens_R-HSA-442729","2/15",0.0009365269021087,0.0494098675940107,0,0,43.7158469945355,304.845128317762,"AKAP9;GRIN2B"
"Reactome_2016.25","Inhibition of adenylate cyclase pathway_Homo sapiens_R-HSA-997269","2/14",0.00081325143053848,0.049770987548955,0,0,46.8384074941452,333.230455905075,"GNAL;ADCY5"
"Reactome_2016.16","Signaling by FGFR3_Homo sapiens_R-HSA-5654741","6/333",0.00052342843130889,0.0500528437439126,0,0,5.90754689115345,44.6321680633378,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"Reactome_2016.18","Reduction of cytosolic Ca++ levels_Homo sapiens_R-HSA-418359","2/12",0.000592151399185445,0.0503328689307628,0,0,54.6448087431694,406.106459776467,"ATP2A2;ATP2B1"
"Reactome_2016.22","Signaling by EGFR_Homo sapiens_R-HSA-177929","6/355",0.000731671469292337,0.0508844249098762,0,0,5.54144539367352,40.0102274238277,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"Reactome_2016.24","Signaling by FGFR2_Homo sapiens_R-HSA-5654738","6/361",0.000798307562352673,0.0508921070999829,0,0,5.4493438081831,38.8702599425254,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"Reactome_2016.23","DAP12 interactions_Homo sapiens_R-HSA-2172127","6/359",0.000775594036980114,0.0515938641991119,0,0,5.47970226951002,39.2449773390146,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"Reactome_2016.15","Downstream signaling of activated FGFR1_Homo sapiens_R-HSA-5654687","6/332",0.000515207815992476,0.0525511972312326,0,0,5.92534070709066,44.8604002320542,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"KEGG_2019_Mouse.29","Oocyte meiosis","3/116",0.00535787932941718,0.0559806012694278,0,0,8.47936687394008,44.340195277151,"PPP3CA;CALM2;ADCY5"
"Reactome_2016.33","Unblocking of NMDA receptor, glutamate binding and activation_Homo sapiens_R-HSA-438066","2/17",0.00120827373907185,0.0560199642660584,0,0,38.572806171649,259.15381291991,"AKAP9;GRIN2B"
"Reactome_2016.14","Signaling by FGFR4_Homo sapiens_R-HSA-5654743","6/332",0.000515207815992476,0.0563048541763206,0,0,5.92534070709066,44.8604002320542,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"KEGG_2019_Mouse.28","Thyroid hormone signaling pathway","3/115",0.00523054989615374,0.0566020220905208,0,0,8.55310049893086,44.9314799466662,"ATP2A2;ATP1A1;ACTB"
"KEGG_2019_Mouse.27","Glutamatergic synapse","3/114",0.00510506890037342,0.0572902176597462,0,0,8.6281276962899,45.535127962135,"PPP3CA;GRIN2B;ADCY5"
"Reactome_2016.32","Ras activation uopn Ca2+ infux through NMDA receptor_Homo sapiens_R-HSA-442982","2/17",0.00120827373907185,0.0577705881493728,0,0,38.572806171649,259.15381291991,"AKAP9;GRIN2B"
"Reactome_2016.13","Ion homeostasis_Homo sapiens_R-HSA-5578775","3/51",0.000506522015268566,0.0596137448739159,0,0,19.2864030858245,146.344122849264,"ATP2A2;ATP1A1;ATP2B1"
"BioPlanet_2019.17","Adenylate cyclase inhibitory pathway","2/13",0.000698442520582833,0.0620381297694163,0,0,50.4413619167718,366.540109580913,"GNAL;ADCY5"
"Reactome_2016.12","Downstream signaling of activated FGFR3_Homo sapiens_R-HSA-5654708","6/329",0.000491149084804717,0.0626215083126015,0,0,5.97937116946534,45.5554108797691,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"BioPlanet_2019.16","Parkinson's disease","4/131",0.000687205089971426,0.0648549803660533,0,0,10.0112626705043,72.9108024577128,"UBB;ND1;CYTB;ND2"
"Reactome_2016.8","G-protein mediated events_Homo sapiens_R-HSA-112040","3/45",0.000349656780140716,0.0668718592019119,0,0,21.8579234972678,173.957563120887,"GNAL;PDE1B;ADCY5"
"KEGG_2019_Mouse.30","Nicotine addiction","2/40",0.00662471125680299,0.0669095836937102,0,0,16.3934426229508,82.2450572448926,"GRIN2B;GABRG1"
"Reactome_2016.7","Neuronal System_Homo sapiens_R-HSA-112316","6/301",0.00030632766617475,0.0669544756067668,0,0,6.5355917433691,52.8785266015235,"GNAL;AKAP9;AKAP5;SYN2;GRIN2B;ADCY5"
"Reactome_2016.11","Downstream signaling of activated FGFR4_Homo sapiens_R-HSA-5654716","6/329",0.000491149084804717,0.0683143727046561,0,0,5.97937116946534,45.5554108797691,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"Reactome_2016.9","Adenylate cyclase activating pathway_Homo sapiens_R-HSA-170660","2/10",0.000405328554792296,0.0689058543146904,0,0,65.5737704918033,512.184431038656,"GNAL;ADCY5"
"BioPlanet_2019.18","Ion channel transport","3/61",0.000856628868848115,0.0718616439978141,0,0,16.1246976619188,113.88077062645,"ATP2A2;ATP1A1;ATP2B1"
"Reactome_2016.10","Downstream signaling of activated FGFR2_Homo sapiens_R-HSA-5654696","6/329",0.000491149084804717,0.0751458099751217,0,0,5.97937116946534,45.5554108797691,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"KEGG_2019_Mouse.32","Oxidative phosphorylation","3/134",0.00797388605466561,0.075502733580115,0,0,7.34034744311231,35.4655002671869,"ND1;CYTB;ND2"
"KEGG_2019_Mouse.31","Mineral absorption","2/44",0.00797209186249864,0.0779207688495835,0,0,14.903129657228,72.0090663719023,"ATP1A1;ATP2B1"
"KEGG_2019_Mouse.33","Vascular smooth muscle contraction","3/140",0.00898611621163434,0.0825088852159153,0,0,7.02576112412178,33.1059100882674,"CALM2;RAMP1;ADCY5"
"BioPlanet_2019.23","Long-term potentiation","3/70",0.00127779776384015,0.0838902010173315,0,0,14.0515222482436,93.6199135335635,"PPP3CA;GRIN2B;CALM2"
"BioPlanet_2019.22","NFAT involvement in hypertrophy of the heart","3/69",0.00122568185318132,0.084126345377445,0,0,14.2551674982181,95.5703203848344,"PPP3CA;ATP2A2;CALM2"
"BioPlanet_2019.19","LPA4-mediated signaling events","2/16",0.0010682179317221,0.0848952145737034,0,0,40.983606557377,280.400143579555,"GNAL;ADCY5"
"BioPlanet_2019.21","Endocytotic role of NDK, phosphins and dynamin","2/17",0.00120827373907185,0.0868806355237377,0,0,38.572806171649,259.15381291991,"PPP3CA;CALM2"
"BioPlanet_2019.26","Calcineurin in effects in keratinocyte differentiation","2/19",0.00151327767638925,0.0878865112056833,0,0,34.5125107851596,224.106206522508,"PPP3CA;CALM2"
"BioPlanet_2019.20","Unblocking of NMDA receptor, glutamate binding and activation","2/17",0.00120827373907185,0.0912246672999246,0,0,38.572806171649,259.15381291991,"AKAP9;GRIN2B"
"BioPlanet_2019.25","Ras activation upon calcium influx through NMDA receptor","2/19",0.00151327767638925,0.0914019716539107,0,0,34.5125107851596,224.106206522508,"AKAP9;GRIN2B"
"BioPlanet_2019.24","Platelet calcium homeostasis","2/19",0.00151327767638925,0.0952103871394903,0,0,34.5125107851596,224.106206522508,"ATP2A2;ATP2B1"
"KEGG_2019_Mouse.34","Amyotrophic lateral sclerosis (ALS)","2/52",0.0110014768114953,0.0980425727612669,0,0,12.6103404791929,56.869177296403,"PPP3CA;GRIN2B"
"KEGG_2019_Mouse.35","Glycosaminoglycan biosynthesis","2/53",0.011410660629597,0.0987837191647968,0,0,12.3724095267553,55.3443515942882,"CHST15;CHST1"
"Reactome_2016.37","Signalling by NGF_Homo sapiens_R-HSA-166520","6/450",0.00245017207245046,0.101317926239168,0,0,4.37158469945355,26.28020556607,"SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ADCY5"
"Reactome_2016.36","DARPP-32 events_Homo sapiens_R-HSA-180024","2/24",0.00241865909637304,0.102793011595854,0,0,27.3224043715847,164.604972261948,"PPP3CA;PPP1R1B"
"KEGG_2019_Mouse.36","Endocrine and other factor-regulated calcium reabsorption","2/55",0.0122488915412837,0.103094837139138,0,0,11.9225037257824,52.4866746052026,"ATP1A1;ATP2B1"
"Reactome_2016.35","Platelet homeostasis_Homo sapiens_R-HSA-418346","3/87",0.00238505215624369,0.10426085140151,0,0,11.3058224985868,68.2705967940639,"PDE1B;ATP2A2;ATP2B1"
"BioPlanet_2019.27","Cardiac muscle contraction","3/80",0.00187687253885748,0.104965834580548,0,0,12.2950819672131,77.1903495556424,"ATP2A2;ATP1A1;CYTB"
"Reactome_2016.34","Signal Transduction_Homo sapiens_R-HSA-162582","16/2465",0.00236843029581936,0.106579363311871,0,0,2.12815482326339,12.8658192865767,"PDE1B;ATP2A2;CCK;GRIN2B;ACTB;ADCY5;PPP3CA;SPRED1;GNAL;UBB;AKAP9;PENK;CHN1;PPP1R1B;RGS9;RAMP1"
"BioPlanet_2019.28","Platelet homeostasis","3/82",0.00201435780875366,0.108631438972072,0,0,11.9952019192323,74.4596742068853,"PDE1B;ATP2A2;ATP2B1"
"Reactome_2016.39","Calmodulin induced events_Homo sapiens_R-HSA-111933","2/26",0.00283692164222266,0.111294618271812,0,0,25.2206809583859,147.920195295827,"PDE1B;ADCY5"
"Reactome_2016.42","Platelet calcium homeostasis_Homo sapiens_R-HSA-418360","2/27",0.00305788081222351,0.111394229588142,0,0,24.2865816636308,140.620112883131,"ATP2A2;ATP2B1"
"Reactome_2016.41","CREB phosphorylation through the activation of Ras_Homo sapiens_R-HSA-442742","2/27",0.00305788081222351,0.114111162017121,0,0,24.2865816636308,140.620112883131,"AKAP9;GRIN2B"
"Reactome_2016.38","CaM pathway_Homo sapiens_R-HSA-111997","2/26",0.00283692164222266,0.114223424015807,0,0,25.2206809583859,147.920195295827,"PDE1B;ADCY5"
"Reactome_2016.40","Innate Immune System_Homo sapiens_R-HSA-168249","8/807",0.00301302639986275,0.11524825979475,0,0,3.25024884717736,18.8670778455294,"PPP3CA;SPRED1;UBB;PDE1B;AKAP9;GRIN2B;ACTB;ADCY5"
"BioPlanet_2019.29","Visual signal transduction: cones","2/23",0.00222145312398315,0.115668766110847,0,0,28.5103349964362,174.186564130474,"SLC24A2;RGS9"
"Reactome_2016.43","Ca-dependent events_Homo sapiens_R-HSA-111996","2/28",0.00328666066993357,0.11694397267438,0,0,23.4192037470726,133.908272215485,"PDE1B;ADCY5"
"Reactome_2016.44","Ion channel transport_Homo sapiens_R-HSA-983712","4/203",0.00342329917460914,0.119037448571636,0,0,6.46046999919244,36.6770606280563,"UBB;ATP2A2;ATP1A1;ATP2B1"
"Reactome_2016.45","Interaction between L1 and Ankyrins_Homo sapiens_R-HSA-445095","2/29",0.00352321304897169,0.119789243665037,0,0,22.6116449971735,127.719206505722,"SCN8A;SCN4B"
"BioPlanet_2019.35","PGC-1a regulation","2/26",0.00283692164222266,0.122392905135892,0,0,25.2206809583859,147.920195295827,"PPP3CA;CALM2"
"BioPlanet_2019.34","Inhibition of activated T cell apoptosis by neuropeptides VIP and PACAP","2/26",0.00283692164222266,0.125992696463418,0,0,25.2206809583859,147.920195295827,"PPP3CA;CALM2"
"BioPlanet_2019.32","Signaling by GPCR","9/977",0.00269009230351117,0.126938730571933,0,0,3.0202862560196,17.8745970271851,"PPP3CA;GNAL;PDE1B;PENK;PPP1R1B;CCK;RGS9;RAMP1;ADCY5"
"BioPlanet_2019.31","DARPP-32 events","2/25",0.00262383153895407,0.127805987865182,0,0,26.2295081967213,155.885104526031,"PPP3CA;PPP1R1B"
"BioPlanet_2019.33","Physiological and pathological hypertrophy  of the heart","2/26",0.00283692164222266,0.12981065696231,0,0,25.2206809583859,147.920195295827,"PPP3CA;CALM2"
"BioPlanet_2019.30","Ck1/Cdk5 regulation by type 1 glutamate receptors","2/25",0.00262383153895407,0.132066187460688,0,0,26.2295081967213,155.885104526031,"PPP3CA;PPP1R1B"
"BioPlanet_2019.39","Dilated cardiomyopathy","3/100",0.00353793656963806,0.136981646670602,0,0,9.83606557377049,55.5168355250713,"ATP2A2;ACTB;ADCY5"
"BioPlanet_2019.41","Signaling pathway from G-protein families","2/30",0.0037674899954355,0.138753899831893,0,0,21.8579234972678,121.996640064671,"PPP3CA;CALM2"
"BioPlanet_2019.38","T cell receptor calcium pathway","2/29",0.00352321304897169,0.140001360630191,0,0,22.6116449971735,127.719206505722,"PPP3CA;AKAP5"
"KEGG_2019_Mouse.37","Tuberculosis","3/178",0.0171060625772803,0.140084782727458,0,0,5.52587953582612,22.4810591727228,"PPP3CA;LAMP1;CALM2"
"BioPlanet_2019.40","Signaling by ERBB2","3/102",0.00374058248436417,0.141206988784747,0,0,9.64320154291225,53.8911662025093,"UBB;PDE1B;ADCY5"
"Reactome_2016.46","DAG and IP3 signaling_Homo sapiens_R-HSA-1489509","2/32",0.00427902683441357,0.142324153405495,0,0,20.4918032786885,111.762903081539,"PDE1B;ADCY5"
"BioPlanet_2019.37","Skeletal myogenesis control by HDAC and calcium/calmodulin-dependent kinase (CaMK)","2/29",0.00352321304897169,0.143785181187763,0,0,22.6116449971735,127.719206505722,"PPP3CA;CALM2"
"Reactome_2016.68","Signaling by Leptin_Homo sapiens_R-HSA-2586552","4/243",0.00645489465695813,0.145235129781558,0,0,5.39701814747352,27.2167122683419,"SPRED1;UBB;AKAP9;GRIN2B"
"Reactome_2016.67","Prolonged ERK activation events_Homo sapiens_R-HSA-169893","4/242",0.0063629390908343,0.14530293744741,0,0,5.41931987535564,27.4069361180049,"SPRED1;UBB;AKAP9;GRIN2B"
"BioPlanet_2019.42","Electron transport chain","3/105",0.00405762343299624,0.145881223424389,0,0,9.36768149882904,51.5893005910098,"ND1;CYTB;ND2"
"Reactome_2016.66","Activation of NMDA receptor upon glutamate binding and postsynaptic events_Homo sapiens_R-HSA-442755","2/39",0.00630577989247072,0.146179442961821,0,0,16.8137873055906,85.1834993346643,"AKAP9;GRIN2B"
"Reactome_2016.70","Signalling to RAS_Homo sapiens_R-HSA-167044","4/246",0.00673606084659642,0.147231044218465,0,0,5.33120085299214,26.6574968361302,"SPRED1;UBB;AKAP9;GRIN2B"
"Reactome_2016.69","Interleukin receptor SHC signaling_Homo sapiens_R-HSA-912526","4/245",0.006641451920459,0.147266977366699,0,0,5.35296085647374,26.8420190119894,"SPRED1;UBB;AKAP9;GRIN2B"
"BioPlanet_2019.36","Phototransduction","2/29",0.00352321304897169,0.147779213998535,0,0,22.6116449971735,127.719206505722,"RGS9;CALM2"
"Reactome_2016.65","Activation of GABAB receptors_Homo sapiens_R-HSA-991365","2/39",0.00630577989247072,0.148428357468926,0,0,16.8137873055906,85.1834993346643,"GNAL;ADCY5"
"Reactome_2016.71","VEGFR2 mediated cell proliferation_Homo sapiens_R-HSA-5218921","4/248",0.00692795722864206,0.149292599434118,0,0,5.28820729772607,26.293972931972,"SPRED1;UBB;AKAP9;GRIN2B"
"Reactome_2016.75","Interleukin-2 signaling_Homo sapiens_R-HSA-451927","4/252",0.00732256350377096,0.149380295476928,0,0,5.20426749934947,25.5883154144332,"SPRED1;UBB;AKAP9;GRIN2B"
"Reactome_2016.76","Signalling to ERKs_Homo sapiens_R-HSA-187687","4/253",0.00742348839019738,0.149446542592131,0,0,5.18369727207931,25.4162182275963,"SPRED1;UBB;AKAP9;GRIN2B"
"Reactome_2016.72","Fc epsilon receptor (FCERI) signaling_Homo sapiens_R-HSA-2454202","5/395",0.00704685641540835,0.149745698827427,0,0,4.15023863872173,20.5651531858224,"PPP3CA;SPRED1;UBB;AKAP9;GRIN2B"
"Reactome_2016.74","Glucagon-like Peptide-1 (GLP1) regulates insulin secretion_Homo sapiens_R-HSA-381676","2/42",0.0072841611569717,0.150604953650901,0,0,15.6128024980484,76.8470412579444,"AKAP5;ADCY5"
"Reactome_2016.64","GABA B receptor activation_Homo sapiens_R-HSA-977444","2/39",0.00630577989247072,0.150747550554378,0,0,16.8137873055906,85.1834993346643,"GNAL;ADCY5"
