"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Reactome_2016.87","Regulation of PLK1 Activity at G2/M Transition_Homo sapiens_R-HSA-2565942","3/87",0.0165426496633993,0.290922459597713,0,0,5.60695262125035,22.9986734225587,"UBB;CSNK1D;TUBG1"
"Reactome_2016.96","Apoptosis_Homo sapiens_R-HSA-109581","4/163",0.0182637641870276,0.291078741730753,0,0,3.99022395131927,15.9722132024227,"UBB;BAD;PSME2;DYNLL2"
"Reactome_2016.94","Transport to the Golgi and subsequent modification_Homo sapiens_R-HSA-948021","4/162",0.0178983945274167,0.291324932201569,0,0,4.01485496336445,16.1519392205709,"STX17;TRAPPC10;CSNK1D;DYNLL2"
"Reactome_2016.97","Negative regulation of FGFR2 signaling_Homo sapiens_R-HSA-5654727","2/34",0.0185108809786627,0.291975751519113,0,0,9.56480153036824,38.1577863107409,"PPP2CA;UBB"
"Reactome_2016.93","Signaling by FGFR1_Homo sapiens_R-HSA-5654736","6/336",0.0177552273364028,0.292102127147272,0,0,2.90360046457607,11.7046321387665,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.88","Signaling by FGFR4_Homo sapiens_R-HSA-5654743","6/332",0.0168414537276788,0.292811638674415,0,0,2.9385836027035,12.0009166853428,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.100","Toll Like Receptor TLR1:TLR2 Cascade_Homo sapiens_R-HSA-168179","3/92",0.0191725107192214,0.293339414004088,0,0,5.30222693531283,20.9664780447076,"PPP2CA;UBB;DUSP7"
"Reactome_2016.86","Negative regulation of FGFR1 signaling_Homo sapiens_R-HSA-5654726","2/32",0.0164970157446072,0.29349341964243,0,0,10.1626016260163,41.7131684796409,"PPP2CA;UBB"
"Reactome_2016.98","Downstream signal transduction_Homo sapiens_R-HSA-186763","6/341",0.0189447423357692,0.295769956874765,0,0,2.86102567770546,11.3474825413051,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.99","MyD88:Mal cascade initiated on plasma membrane_Homo sapiens_R-HSA-166058","3/92",0.0191725107192214,0.296302438387968,0,0,5.30222693531283,20.9664780447076,"PPP2CA;UBB;DUSP7"
"Reactome_2016.85","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription_Homo sapiens_R-HSA-2173796","2/32",0.0164970157446072,0.296946283402929,0,0,10.1626016260163,41.7131684796409,"UBB;CCNC"
"Reactome_2016.80","Toll Like Receptor 7/8 (TLR7/8) Cascade_Homo sapiens_R-HSA-168181","3/85",0.0155515337006198,0.297423082024354,0,0,5.73888091822095,23.8943817214095,"PPP2CA;UBB;DUSP7"
"Reactome_2016.106","Regulation of TP53 Expression and Degradation_Homo sapiens_R-HSA-6806003","2/36",0.0206228498569961,0.297669436615132,0,0,9.03342366757001,35.0619295533288,"PPP2CA;UBB"
"Reactome_2016.1","Cell Cycle_Homo sapiens_R-HSA-1640170","12/566",0.000194765262327421,0.297990851360955,0,0,3.44738429716453,29.4534706798776,"PPP2CA;DIDO1;ORC6;PCNA;UBB;CDC26;DYRK1A;PSME2;CSNK1D;WHSC1;LEMD3;TUBG1"
"Reactome_2016.83","Downstream signaling of activated FGFR3_Homo sapiens_R-HSA-5654708","6/329",0.0161778391696638,0.298217999151633,0,0,2.96537919786493,12.22955867962,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.84","Signaling by ERBB4_Homo sapiens_R-HSA-1236394","6/330",0.0163969931306851,0.298659517737478,0,0,2.95639320029564,12.152719310131,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.79","MyD88 dependent cascade initiated on endosome_Homo sapiens_R-HSA-975155","3/85",0.0155515337006198,0.301187931163903,0,0,5.73888091822095,23.8943817214095,"PPP2CA;UBB;DUSP7"
"Reactome_2016.82","Downstream signaling of activated FGFR4_Homo sapiens_R-HSA-5654716","6/329",0.0161778391696638,0.301854804019336,0,0,2.96537919786493,12.22955867962,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.111","Anchoring of the basal body to the plasma membrane_Homo sapiens_R-HSA-5620912","3/97",0.0220204926226972,0.303525709123664,0,0,5.02891626854413,19.1892470522247,"CSNK1D;TUBG1;RAB11A"
"Reactome_2016.115","Cyclin D associated events in G1_Homo sapiens_R-HSA-69231","2/38",0.0228302546821565,0.30374164924956,0,0,8.55798031664527,32.3463300206337,"PPP2CA;UBB"
"Reactome_2016.78","Regulation of mitotic cell cycle_Homo sapiens_R-HSA-453276","3/85",0.0155515337006198,0.305049314896774,0,0,5.73888091822095,23.8943817214095,"UBB;CDC26;PSME2"
"Reactome_2016.81","Downstream signaling of activated FGFR2_Homo sapiens_R-HSA-5654696","6/329",0.0161778391696638,0.305581406538093,0,0,2.96537919786493,12.22955867962,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.116","CLEC7A (Dectin-1) signaling_Homo sapiens_R-HSA-5607764","3/99",0.0232208861228807,0.306275480758685,0,0,4.92732200049273,18.5400499698798,"PPP3CA;UBB;PSME2"
"Reactome_2016.110","TRIF-mediated TLR3/TLR4 signaling_Homo sapiens_R-HSA-937061","3/97",0.0220204926226972,0.306285033752061,0,0,5.02891626854413,19.1892470522247,"PPP2CA;UBB;DUSP7"
"Reactome_2016.114","G1 Phase_Homo sapiens_R-HSA-69236","2/38",0.0228302546821565,0.306406049681574,0,0,8.55798031664527,32.3463300206337,"PPP2CA;UBB"
"Reactome_2016.112","Signaling by EGFR_Homo sapiens_R-HSA-177929","6/355",0.0225632809387391,0.308230534252418,0,0,2.74819649604947,10.4195985743586,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.77","APC/C-mediated degradation of cell cycle proteins_Homo sapiens_R-HSA-174143","3/85",0.0155515337006198,0.309010994311017,0,0,5.73888091822095,23.8943817214095,"UBB;CDC26;PSME2"
"Reactome_2016.109","Toll Like Receptor 3 (TLR3) Cascade_Homo sapiens_R-HSA-168164","3/97",0.0220204926226972,0.309094988190154,0,0,5.02891626854413,19.1892470522247,"PPP2CA;UBB;DUSP7"
"Reactome_2016.113","DNA Damage Recognition in GG-NER_Homo sapiens_R-HSA-5696394","2/38",0.0228302546821565,0.309117607643358,0,0,8.55798031664527,32.3463300206337,"COPS5;UBB"
"Reactome_2016.117","DAP12 interactions_Homo sapiens_R-HSA-2172127","6/359",0.0236772233088496,0.309625227884957,0,0,2.71757592227733,10.1725436096434,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.107","Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template_Homo sapiens_R-HSA-110313","2/37",0.0217147875530482,0.310501167814615,0,0,8.78927708196001,33.6608375870146,"PCNA;UBB"
"Reactome_2016.55","Fc epsilon receptor (FCERI) signaling_Homo sapiens_R-HSA-2454202","7/395",0.0111717851877408,0.310778751586244,0,0,2.8815478028198,12.9507243024538,"PPP2CA;PPP3CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.118","Dual Incision in GG-NER_Homo sapiens_R-HSA-5696400","2/39",0.0239689255437942,0.310783526118687,0,0,8.33854492391078,31.1110865672745,"PCNA;UBB"
"Reactome_2016.72","Signaling by the B Cell Receptor (BCR)_Homo sapiens_R-HSA-983705","5/233",0.0146459688936303,0.311226838989643,0,0,3.48930527931889,14.7373953809522,"PPP2CA;PHLPP1;UBB;BAD;PSME2"
"Reactome_2016.119","Signaling by FGFR2_Homo sapiens_R-HSA-5654738","6/361",0.0242478370000422,0.311757904286257,0,0,2.70252009999324,10.0518285560472,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.108","MyD88-independent TLR3/TLR4 cascade_Homo sapiens_R-HSA-166166","3/97",0.0220204926226972,0.311956978821544,0,0,5.02891626854413,19.1892470522247,"PPP2CA;UBB;DUSP7"
"Reactome_2016.76","Organelle biogenesis and maintenance_Homo sapiens_R-HSA-1852241","6/326",0.0155325775960077,0.312695312130155,0,0,2.99266796348945,12.4639104603314,"PRKAA2;CSNK1D;KIF3C;TUBG1;DYNLL2;RAB11A"
"Reactome_2016.50","APC-Cdc20 mediated degradation of Nek2A_Homo sapiens_R-HSA-179409","2/25",0.0102607642781478,0.313979386911324,0,0,13.0081300813008,59.5697944841143,"UBB;CDC26"
"Reactome_2016.71","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation_Homo sapiens_R-HSA-975138","3/83",0.0145950183065976,0.314512366325272,0,0,5.87716720540699,24.843226684518,"PPP2CA;UBB;DUSP7"
"Reactome_2016.56","Transcription-Coupled Nucleotide Excision Repair (TC-NER)_Homo sapiens_R-HSA-6781827","3/76",0.011517541322381,0.314675682557908,0,0,6.41848523748395,28.6513740267638,"PCNA;COPS5;UBB"
"Reactome_2016.54","Vesicle-mediated transport_Homo sapiens_R-HSA-5653656","8/492",0.0111331514800623,0.315439291935099,0,0,2.64392887831317,11.8919373439808,"PRKAA2;UBB;STX17;TRAPPC10;CSNK1D;KIF3C;DYNLL2;RAB11A"
"Reactome_2016.73","TP53 Regulates Metabolic Genes_Homo sapiens_R-HSA-5628897","3/84",0.015068958861334,0.315828863806041,0,0,5.80720092915215,24.3618952123664,"SURF1;PRKAA2;SCO2"
"Reactome_2016.75","Negative regulation of FGFR4 signaling_Homo sapiens_R-HSA-5654733","2/31",0.0155277194513934,0.316765476808426,0,0,10.49042748492,43.6939785004048,"PPP2CA;UBB"
"Reactome_2016.74","Signaling by SCF-KIT_Homo sapiens_R-HSA-1433557","6/325",0.0153215277147119,0.31678293788526,0,0,3.00187617260788,12.5433287785665,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.48","TRAF6 Mediated Induction of proinflammatory cytokines_Homo sapiens_R-HSA-168180","3/72",0.00994549086992887,0.317012521478983,0,0,6.77506775067751,31.2373713376006,"PPP2CA;UBB;DUSP7"
"Reactome_2016.121","Signaling by PDGF_Homo sapiens_R-HSA-186797","6/364",0.0251209698853558,0.317645321690862,0,0,2.68024658268561,9.87416866266864,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.68","MyD88 cascade initiated on plasma membrane_Homo sapiens_R-HSA-975871","3/82",0.0141296944717723,0.317918125614876,0,0,5.94883997620464,25.3389453015017,"PPP2CA;UBB;DUSP7"
"Reactome_2016.70","MAPK targets/ Nuclear events mediated by MAP kinases_Homo sapiens_R-HSA-450282","2/30",0.0145839724088795,0.31876396836551,0,0,10.840108401084,45.8301586285488,"PPP2CA;DUSP7"
"Reactome_2016.120","M Phase_Homo sapiens_R-HSA-68886","5/268",0.0250818135446837,0.319793122694717,0,0,3.0336124256765,11.1807191343211,"PPP2CA;UBB;CDC26;PSME2;LEMD3"
"Reactome_2016.49","G0 and Early G1_Homo sapiens_R-HSA-1538133","2/25",0.0102607642781478,0.320387129501351,0,0,13.0081300813008,59.5697944841143,"PCNA;DYRK1A"
"Reactome_2016.53","Regulation of DNA replication_Homo sapiens_R-HSA-69304","3/75",0.011111923367229,0.320778165129441,0,0,6.50406504065041,29.2665793167581,"ORC6;UBB;PSME2"
"Reactome_2016.51","APC/C:Cdc20 mediated degradation of mitotic proteins_Homo sapiens_R-HSA-176409","3/74",0.0107147298033856,0.321441894101568,0,0,6.59195781147001,29.9020162626507,"UBB;CDC26;PSME2"
"Reactome_2016.122","Signaling by FGFR_Homo sapiens_R-HSA-190236","6/366",0.0257146139580382,0.322486552096708,0,0,2.66560042649607,9.75795231825642,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.67","Toll Like Receptor 5 (TLR5) Cascade_Homo sapiens_R-HSA-168176","3/82",0.0141296944717723,0.322663172265844,0,0,5.94883997620464,25.3389453015017,"PPP2CA;UBB;DUSP7"
"Reactome_2016.69","Termination of translesion DNA synthesis_Homo sapiens_R-HSA-5656169","2/30",0.0145839724088795,0.323383736022981,0,0,10.840108401084,45.8301586285488,"PCNA;UBB"
"Reactome_2016.47","Removal of licensing factors from origins_Homo sapiens_R-HSA-69300","3/72",0.00994549086992887,0.323757468744493,0,0,6.77506775067751,31.2373713376006,"ORC6;UBB;PSME2"
"Reactome_2016.45","Cdc20:Phospho-APC/C mediated degradation of Cyclin A_Homo sapiens_R-HSA-174184","3/71",0.0095733790119176,0.325494886405198,0,0,6.87049124012367,31.9393270494108,"UBB;CDC26;PSME2"
"Reactome_2016.52","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins_Homo sapiens_R-HSA-176814","3/75",0.011111923367229,0.326946975997315,0,0,6.50406504065041,29.2665793167581,"UBB;CDC26;PSME2"
"Reactome_2016.123","Intraflagellar transport_Homo sapiens_R-HSA-5620924","2/41",0.0263145909463088,0.327327838600427,0,0,7.93178663493952,28.8529185389951,"KIF3C;DYNLL2"
"Reactome_2016.66","Toll Like Receptor 10 (TLR10) Cascade_Homo sapiens_R-HSA-168142","3/82",0.0141296944717723,0.327552008209266,0,0,5.94883997620464,25.3389453015017,"PPP2CA;UBB;DUSP7"
"Reactome_2016.28","Assembly of the primary cilium_Homo sapiens_R-HSA-5617833","5/187",0.00602040273989037,0.328972006858295,0,0,4.34763705925829,22.227734105409,"CSNK1D;KIF3C;TUBG1;DYNLL2;RAB11A"
"Reactome_2016.46","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint_Homo sapiens_R-HSA-179419","3/72",0.00994549086992887,0.330795674586764,0,0,6.77506775067751,31.2373713376006,"UBB;CDC26;PSME2"
"Reactome_2016.65","M/G1 Transition_Homo sapiens_R-HSA-68874","3/82",0.0141296944717723,0.332591269874024,0,0,5.94883997620464,25.3389453015017,"ORC6;UBB;PSME2"
"Reactome_2016.44","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1_Homo sapiens_R-HSA-174178","3/71",0.0095733790119176,0.332892497459862,0,0,6.87049124012367,31.9393270494108,"UBB;CDC26;PSME2"
"Reactome_2016.22","Translesion synthesis by POLI_Homo sapiens_R-HSA-5656121","2/17",0.00480303420788563,0.334029197184773,0,0,19.1296030607365,102.123528151762,"PCNA;UBB"
"Reactome_2016.125","Deactivation of the beta-catenin transactivating complex_Homo sapiens_R-HSA-3769402","2/42",0.0275209492879084,0.336856419283999,0,0,7.74293457220286,27.818875509396,"UBB;CHD8"
"Reactome_2016.43","Nuclear Events (kinase and transcription factor activation)_Homo sapiens_R-HSA-198725","2/24",0.00947773202710185,0.337230930266647,0,0,13.550135501355,63.1275098778399,"PPP2CA;DUSP7"
"Reactome_2016.58","Regulation of APC/C activators between G1/S and early anaphase_Homo sapiens_R-HSA-176408","3/79",0.0127852266945976,0.337265462805765,0,0,6.17474529175672,26.9185856072978,"UBB;CDC26;PSME2"
"Reactome_2016.64","DNA Replication Pre-Initiation_Homo sapiens_R-HSA-69002","3/82",0.0141296944717723,0.337788008465806,0,0,5.94883997620464,25.3389453015017,"ORC6;UBB;PSME2"
"Reactome_2016.124","Intrinsic Pathway for Apoptosis_Homo sapiens_R-HSA-109606","2/42",0.0275209492879084,0.339573003310483,0,0,7.74293457220286,27.818875509396,"BAD;DYNLL2"
"Reactome_2016.27","MAP kinase activation in TLR cascade_Homo sapiens_R-HSA-450294","3/60",0.00601831013303539,0.341037574205339,0,0,8.13008130081301,41.5686891696391,"PPP2CA;UBB;DUSP7"
"Reactome_2016.126","NGF signalling via TRKA from the plasma membrane_Homo sapiens_R-HSA-187037","6/374",0.0281827905137437,0.342219599095459,0,0,2.60858223555498,9.3101441314619,"PPP2CA;PHLPP1;UBB;BAD;PSME2;DUSP7"
"Reactome_2016.30","Downstream signaling events of B Cell Receptor (BCR)_Homo sapiens_R-HSA-1168372","5/192",0.00671520810320654,0.342475613263534,0,0,4.23441734417344,21.186400993773,"PPP2CA;PHLPP1;UBB;BAD;PSME2"
"Reactome_2016.57","Recognition of DNA damage by PCNA-containing replication complex_Homo sapiens_R-HSA-110314","2/28",0.0127745205980838,0.342895026580143,0,0,11.6144018583043,50.642307435137,"PCNA;UBB"
"Reactome_2016.63","Degradation of beta-catenin by the destruction complex_Homo sapiens_R-HSA-195253","3/82",0.0141296944717723,0.343149722885898,0,0,5.94883997620464,25.3389453015017,"PPP2CA;UBB;PSME2"
"Reactome_2016.41","Orc1 removal from chromatin_Homo sapiens_R-HSA-68949","3/70",0.00920955852456664,0.343673769331389,0,0,6.96864111498258,32.6655983569435,"ORC6;UBB;PSME2"
"Reactome_2016.39","ER to Golgi Anterograde Transport_Homo sapiens_R-HSA-199977","4/131",0.00876221462721643,0.343748419990798,0,0,4.96493514553466,23.5204200069964,"STX17;TRAPPC10;CSNK1D;DYNLL2"
"Reactome_2016.42","DARPP-32 events_Homo sapiens_R-HSA-180024","2/24",0.00947773202710185,0.345260238130139,0,0,13.550135501355,63.1275098778399,"PPP2CA;PPP3CA"
"Reactome_2016.29","Autodegradation of Cdh1 by Cdh1:APC/C_Homo sapiens_R-HSA-174084","3/62",0.00659264279067053,0.347818740335376,0,0,7.86782061369001,39.5106292715041,"UBB;CDC26;PSME2"
"Reactome_2016.61","G2/M Checkpoints_Homo sapiens_R-HSA-69481","4/150",0.0138680620117313,0.347838276687687,0,0,4.3360433604336,18.5503166595099,"ORC6;UBB;PSME2;WHSC1"
"Reactome_2016.60","Negative regulation of FGFR3 signaling_Homo sapiens_R-HSA-5654732","2/29",0.0136661224303682,0.348486121974389,0,0,11.2139052425007,48.1394485439534,"PPP2CA;UBB"
"Reactome_2016.62","Global Genome Nucleotide Excision Repair (GG-NER)_Homo sapiens_R-HSA-5696399","3/82",0.0141296944717723,0.34868439583567,0,0,5.94883997620464,25.3389453015017,"PCNA;COPS5;UBB"
"Reactome_2016.32","ERK/MAPK targets_Homo sapiens_R-HSA-198753","2/21",0.0072984442094853,0.348956863766016,0,0,15.4858691444057,76.1919330318208,"PPP2CA;DUSP7"
"Reactome_2016.20","Mitotic G2-G2/M phases_Homo sapiens_R-HSA-453274","5/175",0.00456211161167632,0.349001538293239,0,0,4.64576074332172,25.0405095930541,"PPP2CA;UBB;PSME2;CSNK1D;TUBG1"
"Reactome_2016.24","CDT1 association with the CDC6:ORC:origin complex_Homo sapiens_R-HSA-68827","3/58",0.00547511095641106,0.349038323471205,0,0,8.41042893187553,43.7976681032277,"ORC6;UBB;PSME2"
"Reactome_2016.21","Translesion synthesis by POLK_Homo sapiens_R-HSA-5655862","2/17",0.00480303420788563,0.349935349431667,0,0,19.1296030607365,102.123528151762,"PCNA;UBB"
"Reactome_2016.127","Nucleotide Excision Repair_Homo sapiens_R-HSA-5696398","3/108",0.0290550726623532,0.350033552546459,0,0,4.516711833785,15.9826657299133,"COPS5;PCNA;UBB"
"Reactome_2016.38","APC/C:Cdc20 mediated degradation of Cyclin B_Homo sapiens_R-HSA-174048","2/23",0.00872275320602592,0.351205589611044,0,0,14.1392718275009,67.0458869743222,"UBB;CDC26"
"Reactome_2016.40","Switching of origins to a post-replicative state_Homo sapiens_R-HSA-69052","3/70",0.00920955852456664,0.352265613564674,0,0,6.96864111498258,32.6655983569435,"ORC6;UBB;PSME2"
"Reactome_2016.26","Translesion Synthesis by POLH_Homo sapiens_R-HSA-110320","2/19",0.00599084869338924,0.352538403880213,0,0,17.1159606332905,87.5913083757162,"PCNA;UBB"
"Reactome_2016.25","Transcriptional Regulation by TP53_Homo sapiens_R-HSA-3700989","7/348",0.00577644004579319,0.353518130802543,0,0,3.27072236239604,16.8571973953651,"PPP2CA;SURF1;PRKAA2;PCNA;UBB;SCO2;CDK13"
"Reactome_2016.59","Activation of BH3-only proteins_Homo sapiens_R-HSA-114452","2/29",0.0136661224303682,0.354392666414633,0,0,11.2139052425007,48.1394485439534,"BAD;DYNLL2"
"Reactome_2016.128","Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins._Homo sapiens_R-HSA-163200","3/109",0.0297468777495831,0.355568148100486,0,0,4.47527411053927,15.7307276889324,"SURF1;SCO2;SDHA"
"Reactome_2016.129","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer_Homo sapiens_R-HSA-2173793","2/44",0.029999149174362,0.355803862300572,0,0,7.3909830007391,25.9171194277661,"UBB;CCNC"
"BioPlanet_2019.2","Ck1/Cdk5 regulation by type 1 glutamate receptors","3/25",0.000472891617756559,0.357033171406202,0,0,19.5121951219512,149.397938217831,"PPP2CA;PPP3CA;CSNK1D"
"Reactome_2016.35","Assembly of the pre-replicative complex_Homo sapiens_R-HSA-68867","3/67",0.00816746339433916,0.357034828381112,0,0,7.28066982162359,35.0025256379146,"ORC6;UBB;PSME2"
"Reactome_2016.23","Cell Cycle Checkpoints_Homo sapiens_R-HSA-69620","5/182",0.00537788645667229,0.357746359943852,0,0,4.46707763780934,23.342534771351,"ORC6;UBB;CDC26;PSME2;WHSC1"
"Reactome_2016.31","S Phase_Homo sapiens_R-HSA-69242","4/124",0.00724886205130367,0.357766417370794,0,0,5.24521374246001,25.8427001357235,"ORC6;PCNA;UBB;PSME2"
"Reactome_2016.19","Membrane Trafficking_Homo sapiens_R-HSA-199991","8/420",0.00446973619324981,0.359931388193274,0,0,3.09717382888115,16.7570294673428,"PRKAA2;UBB;STX17;TRAPPC10;CSNK1D;KIF3C;DYNLL2;RAB11A"
"Reactome_2016.37","Gap-filling DNA repair synthesis and ligation in GG-NER_Homo sapiens_R-HSA-5696397","2/23",0.00872275320602592,0.360697632573504,0,0,14.1392718275009,67.0458869743222,"PCNA;UBB"
"Reactome_2016.36","COPII (Coat Protein 2) Mediated Vesicle Transport_Homo sapiens_R-HSA-204005","3/68",0.00850664059853435,0.36153222543771,0,0,7.17360114777618,34.1958979455808,"STX17;TRAPPC10;CSNK1D"
"Reactome_2016.138","IRS-related events triggered by IGF1R_Homo sapiens_R-HSA-2428928","5/288",0.0327646743380064,0.363260519834419,0,0,2.82294489611563,9.64996710102015,"PPP2CA;PRKAA2;UBB;PSME2;DUSP7"
"Reactome_2016.8","Negative regulation of MAPK pathway_Homo sapiens_R-HSA-5675221","3/40",0.00189948933003232,0.363277334368681,0,0,12.1951219512195,76.4167097878422,"PPP2CA;UBB;DUSP7"
"Reactome_2016.33","APC/C:Cdc20 mediated degradation of Securin_Homo sapiens_R-HSA-174154","3/66",0.00783641798051677,0.363324833642141,0,0,7.3909830007391,35.8386802606517,"UBB;CDC26;PSME2"
"Reactome_2016.137","Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)_Homo sapiens_R-HSA-2404192","5/288",0.0327646743380064,0.365912056475546,0,0,2.82294489611563,9.64996710102015,"PPP2CA;PRKAA2;UBB;PSME2;DUSP7"
"Reactome_2016.130","IRS-mediated signalling_Homo sapiens_R-HSA-112399","5/284",0.0311233232467825,0.366297573596748,0,0,2.86270468338486,9.93300640455087,"PPP2CA;PRKAA2;UBB;PSME2;DUSP7"
"Reactome_2016.34","Macroautophagy_Homo sapiens_R-HSA-1632852","3/67",0.00816746339433916,0.367535852745262,0,0,7.28066982162359,35.0025256379146,"PRKAA2;MTMR3;DYNLL2"
"Reactome_2016.136","IGF1R signaling cascade_Homo sapiens_R-HSA-2428924","5/288",0.0327646743380064,0.368602586302572,0,0,2.82294489611563,9.64996710102015,"PPP2CA;PRKAA2;UBB;PSME2;DUSP7"
