"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"KEGG_2019_Mouse.16","Adrenergic signaling in cardiomyocytes","2/148",0.02472052673657,0.468144975073795,0,0,8.19000819000819,30.3040240663881,"ATP2B1;ATP1B1"
"KEGG_2019_Mouse.18","cGMP-PKG signaling pathway","2/172",0.0326128428938733,0.548982855380201,0,0,7.04721634954193,24.1229676842079,"ATP2B1;ATP1B1"
"KEGG_2019_Mouse.17","Ribosome","2/170",0.0319215003776021,0.568953800847849,0,0,7.1301247771836,24.559540129728,"RPS28;RPS19"
"KEGG_2019_Mouse.19","Proximal tubule bicarbonate reclamation","1/22",0.0356961836698558,0.569260192208753,0,0,27.5482093663912,91.8102340472395,"ATP1B1"
"KEGG_2019_Mouse.20","Butanoate metabolism","1/27",0.0436349532899168,0.661069542342239,0,0,22.4466891133558,70.3007131052816,"GAD1"
"BioPlanet_2019.9","Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","2/57",0.00398121843700894,0.667959982209277,0,0,21.2652844231792,117.515520820522,"RPS28;RPS19"
"BioPlanet_2019.10","Ion channel transport","2/61",0.00454619187477808,0.686474973091489,0,0,19.8708395429707,107.172684491927,"ATP2B1;ATP1B1"
"Reactome_2016.25","Eukaryotic Translation Initiation_Homo sapiens_R-HSA-72613","2/114",0.0151545374147407,0.927457689782129,0,0,10.6326422115896,44.5449791870804,"RPS28;RPS19"
"Reactome_2016.23","Selenoamino acid metabolism_Homo sapiens_R-HSA-2408522","2/111",0.0144081466423157,0.958454972293173,0,0,10.9200109200109,46.3004258074855,"RPS28;RPS19"
"Reactome_2016.26","Creatine metabolism_Homo sapiens_R-HSA-71288","1/10",0.0163815476907073,0.963991075645468,0,0,60.6060606060606,249.187861721735,"CKB"
"Reactome_2016.24","Cap-dependent Translation Initiation_Homo sapiens_R-HSA-72737","2/114",0.0151545374147407,0.966101760189718,0,0,10.6326422115896,44.5449791870804,"RPS28;RPS19"
"Reactome_2016.22","Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins._Homo sapiens_R-HSA-163200","2/109",0.0139197564383858,0.968055788669559,0,0,11.1203780928552,47.5334570082996,"COX4I1;COX7C"
"Reactome_2016.21","GTP hydrolysis and joining of the 60S ribosomal subunit_Homo sapiens_R-HSA-72706","2/107",0.0134387886808512,0.979111746747728,0,0,11.328235627301,48.8202784011527,"RPS28;RPS19"
"Reactome_2016.27","Metabolism of amino acids and derivatives_Homo sapiens_R-HSA-71291","3/335",0.0175304054352937,0.993389641333309,0,0,5.42740841248304,21.9474542862063,"RPS28;RPS19;CKB"
"BioPlanet_2019.11","Respiratory electron transport, ATP biosynthesis by chemiosmotic coupling, and heat production by uncoupling proteins","2/81",0.00788532033637976,1,0,0,14.9644594089039,72.4691722161684,"COX4I1;COX7C"
"BioPlanet_2019.12","FOSB gene expression and drug abuse","1/5",0.00822354796912648,1,0,0,121.212121212121,581.90951959073,"GRIA2"
"BioPlanet_2019.13","Salivary secretion","2/89",0.00945263234157471,1,0,0,13.6193394620361,63.4860336615818,"ATP2B1;ATP1B1"
"BioPlanet_2019.14","Creatine metabolism","1/7",0.0114945886890378,1,0,0,86.5800865800866,386.656182089617,"CKB"
"BioPlanet_2019.15","Pancreatic secretion","2/101",0.012040934245614,1,0,0,12.001200120012,53.0386228258163,"ATP2B1;ATP1B1"
"BioPlanet_2019.16","Cytoplasmic ribosomal proteins","2/108",0.0136783415548052,1,0,0,11.2233445566779,48.1699394557883,"RPS28;RPS19"
"BioPlanet_2019.17","Tricarboxylic acid (TCA) cycle and respiratory electron transport","2/117",0.0159173425594781,1,0,0,10.3600103600104,42.8940278389565,"COX4I1;COX7C"
"BioPlanet_2019.18","Reduction of cytosolic calcium levels","1/10",0.0163815476907073,1,0,0,60.6060606060606,249.187861721735,"ATP2B1"
"BioPlanet_2019.19","Taurine and hypotaurine metabolism","1/10",0.0163815476907073,1,0,0,60.6060606060606,249.187861721735,"GAD1"
"BioPlanet_2019.20","Influenza viral RNA transcription and replication","2/125",0.0180304477355234,1,0,0,9.6969696969697,38.940057301988,"RPS28;RPS19"
"BioPlanet_2019.21","Alanine and aspartate metabolism","1/12",0.0196264984148836,1,0,0,50.5050505050505,198.529023529172,"GAD1"
"BioPlanet_2019.22","Influenza infection","2/142",0.0228898924897597,1,0,0,8.53606487409304,32.2412278433634,"RPS28;RPS19"
"BioPlanet_2019.23","Biogenic amine biosynthesis","1/15",0.024474471226601,1,0,0,40.4040404040404,149.904028098271,"GAD1"
"BioPlanet_2019.24","Calcium regulation in the cardiac cell","2/149",0.0250313268238502,1,0,0,8.13504169208867,29.9990007370397,"ATP2B1;ATP1B1"
"BioPlanet_2019.25","Translation","2/151",0.0256577553021246,1,0,0,8.02729279550472,29.4032462540973,"RPS28;RPS19"
"BioPlanet_2019.26","GluR2-containing AMPA receptor trafficking","1/16",0.0260852905726612,1,0,0,37.8787878787879,138.120594814988,"GRIA2"
"BioPlanet_2019.27","Unblocking of NMDA receptor, glutamate binding and activation","1/17",0.0276935307652747,1,0,0,35.650623885918,127.862974668272,"GRIA2"
"BioPlanet_2019.28","GABA biosynthesis, release, reuptake and degradation","1/19",0.0309022896132431,1,0,0,31.8979266347687,110.906698574404,"GAD1"
"BioPlanet_2019.29","Platelet calcium homeostasis","1/19",0.0309022896132431,1,0,0,31.8979266347687,110.906698574404,"ATP2B1"
"BioPlanet_2019.30","Urea cycle and metabolism of amino groups","1/20",0.0325028162269628,1,0,0,30.3030303030303,103.831167886766,"CKB"
"BioPlanet_2019.31","Beta-alanine metabolism","1/22",0.0356961836698558,1,0,0,27.5482093663912,91.8102340472395,"GAD1"
"BioPlanet_2019.32","Proximal tubule bicarbonate reclamation","1/23",0.0372890324289426,1,0,0,26.3504611330698,86.6681431443273,"ATP1B1"
"BioPlanet_2019.33","Transmission across chemical synapses","2/190",0.0390962812762203,1,0,0,6.37958532695375,20.6808799013648,"GRIA2;GAD1"
"BioPlanet_2019.34","Basigin interactions","1/25",0.0404670797978911,1,0,0,24.2424242424242,77.7519146643243,"ATP1B1"
"BioPlanet_2019.35","Fibroblast growth factor 1","1/26",0.0420522863055334,1,0,0,23.3100233100233,73.8657697650985,"TCF4"
"BioPlanet_2019.36","CDO in myogenesis","1/29",0.0467926844046367,1,0,0,20.8986415882968,63.9922341571038,"TCF4"
"BioPlanet_2019.37","Glutamate binding and activation of AMPA receptors and synaptic plasticity","1/30",0.0483677563907075,1,0,0,20.2020202020202,61.1903409603542,"GRIA2"
"BioPlanet_2019.38","Butanoate metabolism","1/30",0.0483677563907075,1,0,0,20.2020202020202,61.1903409603542,"GAD1"
"Reactome_2016.1","Formation of the ternary complex, and subsequently, the 43S complex_Homo sapiens_R-HSA-72695","2/50",0.00307784714631626,1,0,0,24.2424242424242,140.206664360357,"RPS28;RPS19"
"Reactome_2016.2","Ion homeostasis_Homo sapiens_R-HSA-5578775","2/51",0.00320017839999247,1,0,0,23.767082590612,136.531163891451,"ATP2B1;ATP1B1"
"Reactome_2016.3","Ion transport by P-type ATPases_Homo sapiens_R-HSA-936837","2/55",0.00371195788944094,1,0,0,22.0385674931129,123.332139031668,"ATP2B1;ATP1B1"
"Reactome_2016.4","Ribosomal scanning and start codon recognition_Homo sapiens_R-HSA-72702","2/57",0.00398121843700894,1,0,0,21.2652844231792,117.515520820522,"RPS28;RPS19"
"Reactome_2016.5","Translation initiation complex formation_Homo sapiens_R-HSA-72649","2/57",0.00398121843700894,1,0,0,21.2652844231792,117.515520820522,"RPS28;RPS19"
"Reactome_2016.6","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S_Homo sapiens_R-HSA-72662","2/58",0.0041191660576864,1,0,0,20.8986415882968,114.777524541106,"RPS28;RPS19"
"Reactome_2016.7","Viral mRNA Translation_Homo sapiens_R-HSA-192823","2/84",0.00845794397326213,1,0,0,14.4300144300144,68.8693963068631,"RPS28;RPS19"
"Reactome_2016.8","Peptide chain elongation_Homo sapiens_R-HSA-156902","2/84",0.00845794397326213,1,0,0,14.4300144300144,68.8693963068631,"RPS28;RPS19"
"Reactome_2016.9","TP53 Regulates Metabolic Genes_Homo sapiens_R-HSA-5628897","2/84",0.00845794397326213,1,0,0,14.4300144300144,68.8693963068631,"COX4I1;COX7C"
"Reactome_2016.10","Selenocysteine synthesis_Homo sapiens_R-HSA-2408557","2/87",0.00904875020945899,1,0,0,13.9324277255312,65.5538645657832,"RPS28;RPS19"
"Reactome_2016.11","Eukaryotic Translation Termination_Homo sapiens_R-HSA-72764","2/87",0.00904875020945899,1,0,0,13.9324277255312,65.5538645657832,"RPS28;RPS19"
"Reactome_2016.12","Respiratory electron transport_Homo sapiens_R-HSA-611105","2/88",0.00924969463355444,1,0,0,13.7741046831956,64.506401385557,"COX4I1;COX7C"
"Reactome_2016.13","Eukaryotic Translation Elongation_Homo sapiens_R-HSA-156842","2/89",0.00945263234157471,1,0,0,13.6193394620361,63.4860336615818,"RPS28;RPS19"
"Reactome_2016.14","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)_Homo sapiens_R-HSA-975956","2/89",0.00945263234157471,1,0,0,13.6193394620361,63.4860336615818,"RPS28;RPS19"
"Reactome_2016.15","Formation of a pool of free 40S subunits_Homo sapiens_R-HSA-72689","2/96",0.0109284466127731,1,0,0,12.6262626262626,57.0250771252983,"RPS28;RPS19"
"Reactome_2016.16","Nonsense-Mediated Decay (NMD)_Homo sapiens_R-HSA-927802","2/106",0.0132011042414362,1,0,0,11.4351057747284,49.4849033531665,"RPS28;RPS19"
"Reactome_2016.17","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)_Homo sapiens_R-HSA-975957","2/106",0.0132011042414362,1,0,0,11.4351057747284,49.4849033531665,"RPS28;RPS19"
"Reactome_2016.18","L13a-mediated translational silencing of Ceruloplasmin expression_Homo sapiens_R-HSA-156827","2/106",0.0132011042414362,1,0,0,11.4351057747284,49.4849033531665,"RPS28;RPS19"
"Reactome_2016.19","3' -UTR-mediated translational regulation_Homo sapiens_R-HSA-157279","2/106",0.0132011042414362,1,0,0,11.4351057747284,49.4849033531665,"RPS28;RPS19"
"Reactome_2016.20","SRP-dependent cotranslational protein targeting to membrane_Homo sapiens_R-HSA-1799339","2/107",0.0134387886808512,1,0,0,11.328235627301,48.8202784011527,"RPS28;RPS19"
"Reactome_2016.28","Influenza Viral RNA Transcription and Replication_Homo sapiens_R-HSA-168273","2/128",0.0188519925422396,1,0,0,9.46969696969697,37.6054608476886,"RPS28;RPS19"
"Reactome_2016.29","Transcriptional Regulation by TP53_Homo sapiens_R-HSA-3700989","3/348",0.0193763601715778,1,0,0,5.22466039707419,20.6045010648003,"NUAK1;COX4I1;COX7C"
"Reactome_2016.30","Reduction of cytosolic Ca++ levels_Homo sapiens_R-HSA-418359","1/12",0.0196264984148836,1,0,0,50.5050505050505,198.529023529172,"ATP2B1"
"Reactome_2016.31","Cardiac conduction_Homo sapiens_R-HSA-5576891","2/135",0.0208294319460634,1,0,0,8.97867564534231,34.7599397982799,"ATP2B1;ATP1B1"
"Reactome_2016.32","Influenza Life Cycle_Homo sapiens_R-HSA-168255","2/136",0.0211187486441321,1,0,0,8.9126559714795,34.3814088387145,"RPS28;RPS19"
"Reactome_2016.33","Influenza Infection_Homo sapiens_R-HSA-168254","2/147",0.0244113438562011,1,0,0,8.24572253143682,30.6139545873573,"RPS28;RPS19"
"Reactome_2016.34","Translation_Homo sapiens_R-HSA-72766","2/151",0.0256577553021246,1,0,0,8.02729279550472,29.4032462540973,"RPS28;RPS19"
"Reactome_2016.35","The citric acid (TCA) cycle and respiratory electron transport_Homo sapiens_R-HSA-1428517","2/153",0.0262905828256386,1,0,0,7.92236086353733,28.8258623203493,"COX4I1;COX7C"
"Reactome_2016.36","Unblocking of NMDA receptor, glutamate binding and activation_Homo sapiens_R-HSA-438066","1/17",0.0276935307652747,1,0,0,35.650623885918,127.862974668272,"GRIA2"
"Reactome_2016.37","Trafficking of GluR2-containing AMPA receptors_Homo sapiens_R-HSA-416993","1/17",0.0276935307652747,1,0,0,35.650623885918,127.862974668272,"GRIA2"
"Reactome_2016.38","Major pathway of rRNA processing in the nucleolus_Homo sapiens_R-HSA-6791226","2/166",0.0305567650832009,1,0,0,7.30193501277839,25.4703846286536,"RPS28;RPS19"
"Reactome_2016.39","GABA synthesis, release, reuptake and degradation_Homo sapiens_R-HSA-888590","1/19",0.0309022896132431,1,0,0,31.8979266347687,110.906698574404,"GAD1"
"Reactome_2016.40","rRNA processing_Homo sapiens_R-HSA-72312","2/180",0.0354370164884384,1,0,0,6.73400673400673,22.4915713242591,"RPS28;RPS19"
"Reactome_2016.41","Basigin interactions_Homo sapiens_R-HSA-210991","1/25",0.0404670797978911,1,0,0,24.2424242424242,77.7519146643243,"ATP1B1"
"Reactome_2016.42","Muscle contraction_Homo sapiens_R-HSA-397014","2/196",0.0413586114320067,1,0,0,6.18429189857761,19.6999048984085,"ATP2B1;ATP1B1"
"Reactome_2016.43","Platelet calcium homeostasis_Homo sapiens_R-HSA-418360","1/27",0.0436349532899168,1,0,0,22.4466891133558,70.3007131052816,"ATP2B1"
"Reactome_2016.44","Ion channel transport_Homo sapiens_R-HSA-983712","2/203",0.0440594586311079,1,0,0,5.97104045379907,18.6428734125498,"ATP2B1;ATP1B1"
"Reactome_2016.45","Myogenesis_Homo sapiens_R-HSA-525793","1/29",0.0467926844046367,1,0,0,20.8986415882968,63.9922341571038,"TCF4"
"Reactome_2016.46","CDO in myogenesis_Homo sapiens_R-HSA-375170","1/29",0.0467926844046367,1,0,0,20.8986415882968,63.9922341571038,"TCF4"
"Reactome_2016.47","Transmission across Chemical Synapses_Homo sapiens_R-HSA-112315","2/211",0.0472250256245193,1,0,0,5.74465029441333,17.5374483584073,"GRIA2;GAD1"
"Reactome_2016.48","Trafficking of AMPA receptors_Homo sapiens_R-HSA-399719","1/31",0.0499403045580294,1,0,0,19.5503421309873,58.5909461519129,"GRIA2"
"Reactome_2016.49","Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity_Homo sapiens_R-HSA-399721","1/31",0.0499403045580294,1,0,0,19.5503421309873,58.5909461519129,"GRIA2"
