"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"KEGG_2019_Mouse.35","Choline metabolism in cancer","2/99",0.0435588723480064,0.377095380612741,0,0,6.03045379164782,18.8972824880454,"AKT2;RAF1"
"KEGG_2019_Mouse.36","T cell receptor signaling pathway","2/101",0.0451540867147713,0.380046896515992,0,0,5.91103886508054,18.3104742961158,"AKT2;RAF1"
"KEGG_2019_Mouse.33","Epstein-Barr virus infection","3/229",0.0415623093487628,0.381617567656822,0,0,3.91057811379782,12.437834377921,"AKT2;TRAF2;B2M"
"KEGG_2019_Mouse.19","B cell receptor signaling pathway","2/72",0.0243070987594967,0.387634259164605,0,0,8.29187396351575,30.8207864119143,"AKT2;RAF1"
"KEGG_2019_Mouse.37","Human T-cell leukemia virus 1 infection","3/245",0.0490783157416412,0.401911612695062,0,0,3.65519342065184,11.0179883386685,"AKT2;TLN2;B2M"
"KEGG_2019_Mouse.18","Adherens junction","2/72",0.0243070987594967,0.409169495784861,0,0,8.29187396351575,30.8207864119143,"PARD3;PTPRJ"
"KEGG_2019_Mouse.17","Adipocytokine signaling pathway","2/71",0.0236823684479096,0.422103390571565,0,0,8.40866092074837,31.4738234606079,"AKT2;TRAF2"
"KEGG_2019_Mouse.16","Acute myeloid leukemia","2/69",0.0224533097382319,0.425209553167767,0,0,8.65239022279905,32.8472182441483,"AKT2;RAF1"
"KEGG_2019_Mouse.15","Renal cell carcinoma","2/68",0.0218490839652008,0.441351496097057,0,0,8.77963125548727,33.5697654267673,"AKT2;RAF1"
"KEGG_2019_Mouse.14","Fc epsilon RI signaling pathway","2/68",0.0218490839652008,0.472876602961132,0,0,8.77963125548727,33.5697654267673,"AKT2;RAF1"
"KEGG_2019_Mouse.11","Hepatitis B","3/163",0.0174007300449564,0.479311018511071,0,0,5.49400238073436,22.2575393299247,"DDB1;AKT2;RAF1"
"KEGG_2019_Mouse.13","Non-small cell lung cancer","2/66",0.0206614981041463,0.481571840427411,0,0,9.04568068747173,35.0925672149992,"AKT2;RAF1"
"KEGG_2019_Mouse.12","Central carbon metabolism in cancer","2/64",0.0195020808738872,0.492427542065651,0,0,9.32835820895522,36.7279301084357,"AKT2;RAF1"
"KEGG_2019_Mouse.10","MAPK signaling pathway","4/294",0.0169991095204163,0.515073018468615,0,0,4.06132602294649,16.5482559344089,"AKT2;TRAF2;RAF1;MAP3K11"
"KEGG_2019_Mouse.3","Rap1 signaling pathway","4/209",0.00531432928802458,0.536747258090482,0,0,5.71306148682425,29.9212938223666,"AKT2;PARD3;TLN2;RAF1"
"BioPlanet_2019.7","MAP kinase signaling pathway","3/81",0.00254405906222669,0.548789883423185,0,0,11.0558319513543,66.0474783580949,"TRAF2;RAF1;MAP3K11"
"BioPlanet_2019.5","Integrin signaling pathway","4/155",0.00182065898828829,0.549839014463063,0,0,7.70341839191141,48.5974521864384,"AKT2;TLN2;RAF1;MAP3K11"
"KEGG_2019_Mouse.9","Hepatitis C","3/160",0.0165683807938536,0.557802153393071,0,0,5.59701492537313,22.9492117805501,"AKT2;TRAF2;RAF1"
"BioPlanet_2019.1","TWEAK signaling pathway","3/42",0.000375686100275806,0.567286011416468,0,0,21.3219616204691,168.161121597849,"AKT2;TRAF2;RAF1"
"BioPlanet_2019.6","Signaling events mediated by hepatocyte growth factor receptor (c-Met)","3/79",0.00236921690333436,0.59625292067248,0,0,11.3357264311355,68.5266857997735,"AKT2;PTPRJ;RAF1"
"KEGG_2019_Mouse.8","Endometrial cancer","2/58",0.0161970717960386,0.613464094274963,0,0,10.2933607822954,42.4387525106804,"AKT2;RAF1"
"KEGG_2019_Mouse.4","Sphingolipid signaling pathway","3/124",0.00835017934440147,0.632526085338411,0,0,7.22195474241695,34.5604640971011,"AKT2;TRAF2;RAF1"
"KEGG_2019_Mouse.5","Human cytomegalovirus infection","4/255",0.0105612364779099,0.640010930561339,0,0,4.68247000292654,21.3078837195081,"AKT2;TRAF2;RAF1;B2M"
"BioPlanet_2019.9","Nef in HIV-1 replication and disease pathogenesis","2/28",0.00395042124240719,0.662792897337207,0,0,21.3219616204691,117.994308360506,"PACS1;B2M"
"BioPlanet_2019.4","Disease","8/674",0.00180404917529642,0.6810285636744,0,0,3.54311528411356,22.3844159570565,"POM121;RPL3;H2AFZ;PACS1;AKT2;ADRBK1;RAF1;B2M"
"KEGG_2019_Mouse.7","VEGF signaling pathway","2/58",0.0161970717960386,0.70110182202853,0,0,10.2933607822954,42.4387525106804,"AKT2;RAF1"
"BioPlanet_2019.8","Chemokine signaling pathway","4/189",0.00372383942499055,0.702874691466967,0,0,6.31761825791676,35.3344391658066,"AKT2;PARD3;ADRBK1;RAF1"
"KEGG_2019_Mouse.6","Non-alcoholic fatty liver disease (NAFLD)","3/151",0.014209174267202,0.717563300493701,0,0,5.93061184145498,25.2280366581193,"AKT2;TRAF2;MAP3K11"
"BioPlanet_2019.3","Beta-arrestin-dependent recruitment of Src kinases in GPCR signaling","2/17",0.00145546641684641,0.732584763146027,0,0,35.1185250219491,229.409266666235,"ADRBK1;RAF1"
"BioPlanet_2019.10","Signaling by ERBB2","3/102",0.00487048681709788,0.735443509381779,0,0,8.77963125548727,46.747685552594,"AKT2;ADRBK1;RAF1"
"Reactome_2016.1","Nef mediated downregulation of MHC class I complex cell surface expression_Homo sapiens_R-HSA-164940","2/10",0.000488933997674309,0.748069016441693,0,0,59.7014925373134,455.121376219725,"PACS1;B2M"
"BioPlanet_2019.12","Signaling by EGFR in cancer","3/111",0.00615917304260863,0.775029274528252,0,0,8.06776926179911,41.0634349074491,"AKT2;ADRBK1;RAF1"
"BioPlanet_2019.54","Endosomal/vacuolar pathway","1/9",0.0297548181817399,0.832032878785691,0,0,33.167495854063,116.575927177949,"B2M"
"BioPlanet_2019.11","PIK3C1/AKT pathway","2/35",0.0061251978898526,0.84082261942522,0,0,17.0575692963753,86.9141870281602,"AKT2;RAF1"
"BioPlanet_2019.59","MicroRNAs in cardiomyocyte hypertrophy","2/85",0.0330230723774926,0.845166767627353,0,0,7.02370500438982,23.9546886662819,"AKT2;RAF1"
"BioPlanet_2019.53","Activation of pro-caspase 8","1/9",0.0297548181817399,0.847731612347685,0,0,33.167495854063,116.575927177949,"TRAF2"
"BioPlanet_2019.76","PI3K class IB pathway","1/13",0.0426976406866875,0.848334703117081,0,0,22.9621125143513,72.4135846960561,"AKT2"
"BioPlanet_2019.60","Progesterone-mediated oocyte maturation","2/86",0.0337375403697494,0.849061432638694,0,0,6.94203401596668,23.5275536553615,"AKT2;RAF1"
"BioPlanet_2019.77","Focal adhesion","3/233",0.043382209069866,0.850742022019451,0,0,3.84344372557812,12.0595958664487,"AKT2;TLN2;RAF1"
"BioPlanet_2019.42","Melanoma","2/71",0.0236823684479096,0.851437532293892,0,0,8.40866092074837,31.4738234606079,"AKT2;RAF1"
"BioPlanet_2019.41","Fas signaling pathway in cardiomyocytes","1/7",0.0232189232742134,0.855135954733225,0,0,42.6439232409382,160.460028759365,"AKT2"
"BioPlanet_2019.81","T cell receptor/Ras pathway","1/14",0.0459066810912919,0.855791215405565,0,0,21.3219616204691,65.6960472273694,"RAF1"
"BioPlanet_2019.45","Seven transmembrane receptor signaling through beta-arrestin","2/74",0.0255767066523957,0.858240601002612,0,0,8.06776926179911,29.5770329818024,"AKT2;RAF1"
"BioPlanet_2019.78","Integrin-mediated cell adhesion","2/100",0.0443537761760119,0.858643615715102,0,0,5.97014925373134,18.6003428594508,"AKT2;RAF1"
"BioPlanet_2019.58","Splicing regulation through Sam68","1/10",0.0330065923938032,0.859309560597289,0,0,29.8507462686567,101.822327401724,"RAF1"
"BioPlanet_2019.75","Downregulation of ERBB2-ERBB3 signaling","1/13",0.0426976406866875,0.859645832491976,0,0,22.9621125143513,72.4135846960561,"AKT2"
"BioPlanet_2019.16","Cell differentiation by G alpha (i/o) pathway inferred from mouse Neuro2A model","2/43",0.00913734915555227,0.862337326555246,0,0,13.8840680319334,65.1910442530621,"AKT2;RAF1"
"BioPlanet_2019.79","TNF-alpha signaling pathway","2/101",0.0451540867147713,0.863071784041832,0,0,5.91103886508054,18.3104742961158,"TRAF2;RAF1"
"BioPlanet_2019.47","VEGF signaling pathway","2/76",0.0268728410411346,0.863361488768368,0,0,7.85545954438335,28.4103623653915,"AKT2;RAF1"
"BioPlanet_2019.52","AKT phosphorylation of nuclear targets","1/9",0.0297548181817399,0.864034143354371,0,0,33.167495854063,116.575927177949,"AKT2"
"BioPlanet_2019.48","Transcriptional regulation of white adipocyte differentiation","2/77",0.0275307304211383,0.866070894498311,0,0,7.75344058926149,27.8538664729965,"CDK8;MED7"
"BioPlanet_2019.80","AKT phosphorylation of cytosolic targets","1/14",0.0459066810912919,0.866488605598135,0,0,21.3219616204691,65.6960472273694,"AKT2"
"BioPlanet_2019.49","Signaling by SCF-KIT","2/78",0.0281951016303739,0.868869458405401,0,0,7.65403750478377,27.3142519493028,"AKT2;RAF1"
"BioPlanet_2019.46","Transcription factor regulation of microRNAs related to cardiac hypertrophy","1/8",0.0264922734714403,0.869637672649453,0,0,37.3134328358209,135.481423717141,"AKT2"
"BioPlanet_2019.74","Death receptor signaling","1/13",0.0426976406866875,0.871262668066192,0,0,22.9621125143513,72.4135846960561,"TRAF2"
"BioPlanet_2019.56","Differentiation pathway in PC12 cells","2/84",0.0323146978766202,0.871342746316009,0,0,7.10732054015636,24.3939808787079,"ANXA2;AKT2"
"BioPlanet_2019.50","Fc epsilon receptor I signaling pathway","2/79",0.0288659052638407,0.871750338967988,0,0,7.55715095409031,26.7908114790934,"AKT2;RAF1"
"BioPlanet_2019.85","Signaling to p38 via RIT and RIN","1/15",0.049105124607314,0.872338095965225,0,0,19.9004975124378,59.9759577872012,"RAF1"
"BioPlanet_2019.57","Glycoprotein 1b-IX-V activation signaling","1/10",0.0330065923938032,0.874385166923557,0,0,29.8507462686567,101.822327401724,"RAF1"
"BioPlanet_2019.51","HIV infection","3/200",0.0295713073395419,0.87554262907271,0,0,4.47761194029851,15.7654510495948,"POM121;PACS1;B2M"
"BioPlanet_2019.43","Chronic myeloid leukemia","2/73",0.0249385617182087,0.875749492895235,0,0,8.17828664894705,30.1888367210966,"AKT2;RAF1"
"BioPlanet_2019.40","Negative regulation of the PI3K/Akt network","1/7",0.0232189232742134,0.876514353601555,0,0,42.6439232409382,160.460028759365,"AKT2"
"BioPlanet_2019.82","Apoptosis","3/242",0.0476212843424898,0.876928528745849,0,0,3.70050573578389,11.2660989304339,"AKT2;TRAF2;BOK"
"BioPlanet_2019.44","Adherens junction cell adhesion","2/74",0.0255767066523957,0.877746069207217,0,0,8.06776926179911,29.5770329818024,"PARD3;PTPRJ"
"BioPlanet_2019.83","Fibroblast growth factor receptor pathway","2/105",0.0484085207066462,0.88068513574742,0,0,5.68585643212509,17.2172249216554,"AKT2;RAF1"
"BioPlanet_2019.68","Fc gamma receptor-mediated phagocytosis","2/94",0.0396670075092319,0.880840902043237,0,0,6.35122261035249,20.4968909616127,"AKT2;RAF1"
"BioPlanet_2019.84","Calcium signaling by HBx of hepatitis B virus","1/15",0.049105124607314,0.882723073298145,0,0,19.9004975124378,59.9759577872012,"RAF1"
"BioPlanet_2019.62","Keratan sulfate degradation","1/11",0.0362476310178566,0.882805207047799,0,0,27.1370420624152,90.0239145467701,"FMOD"
"BioPlanet_2019.73","Melanocyte development and pigmentation pathway","1/13",0.0426976406866875,0.883197773108194,0,0,22.9621125143513,72.4135846960561,"RAF1"
"BioPlanet_2019.55","Small cell lung cancer","2/84",0.0323146978766202,0.887185341703573,0,0,7.10732054015636,24.3939808787079,"AKT2;TRAF2"
"BioPlanet_2019.61","Prostate cancer","2/89",0.0359170321078288,0.889093745620025,0,0,6.70803286936106,22.3145642396258,"AKT2;RAF1"
"BioPlanet_2019.67","ERBB signaling pathway","2/94",0.0396670075092319,0.893987781178211,0,0,6.35122261035249,20.4968909616127,"AKT2;RAF1"
"BioPlanet_2019.72","TACI and BCMA stimulation of B cell immune responses","1/13",0.0426976406866875,0.895464408845808,0,0,22.9621125143513,72.4135846960561,"TRAF2"
"BioPlanet_2019.39","MEK activation","1/7",0.0232189232742134,0.89898908061698,0,0,42.6439232409382,160.460028759365,"RAF1"
"BioPlanet_2019.66","SODD/TNFR1 signaling pathway","1/12",0.0394779688739909,0.903208075753428,0,0,24.8756218905473,80.398321211468,"TRAF2"
"BioPlanet_2019.71","MAP kinase downregulation by phosphorylation of MEK1 by Cdk5/p35","1/13",0.0426976406866875,0.908076583618284,0,0,22.9621125143513,72.4135846960561,"RAF1"
"BioPlanet_2019.63","Signaling by NGF","3/221",0.0380421735818792,0.911804477914882,0,0,4.05213750253259,13.2466802332447,"AKT2;ADRBK1;RAF1"
"BioPlanet_2019.38","Signaling events mediated by VEGFR1 and VEGFR2","2/70",0.0230644217142496,0.916507283908337,0,0,8.52878464818763,32.1489469875455,"PTPRJ;RAF1"
"BioPlanet_2019.15","Signaling by FGFR in disease","3/128",0.00910508446703527,0.916578503014884,0,0,6.99626865671642,32.8749227298348,"AKT2;ADRBK1;RAF1"
"BioPlanet_2019.65","Beta-arrestins in GPCR desensitization","1/12",0.0394779688739909,0.917103584611173,0,0,24.8756218905473,80.398321211468,"ADRBK1"
"BioPlanet_2019.64","Signaling by ERBB4","2/93",0.0389054793329244,0.917926153011184,0,0,6.41951532659284,20.8417280140563,"AKT2;RAF1"
"BioPlanet_2019.69","Interferon-gamma signaling pathway","2/97",0.0419854617032781,0.918812277854347,0,0,6.15479304508386,19.5133520267391,"B2M;MAP3K11"
"BioPlanet_2019.70","CTL mediated immune response against target cells","1/13",0.0426976406866875,0.921049106241403,0,0,22.9621125143513,72.4135846960561,"B2M"
"BioPlanet_2019.13","Signaling by PDGF","3/122",0.00798713783634232,0.92773677945207,0,0,7.34034744311231,35.4533114872236,"AKT2;ADRBK1;RAF1"
"BioPlanet_2019.37","CDC42 signaling events","2/70",0.0230644217142496,0.941277751040995,0,0,8.52878464818763,32.1489469875455,"RAF1;MAP3K11"
"BioPlanet_2019.17","NGF signaling via TRKA from the plasma membrane","3/136",0.010731615443145,0.953219959949938,0,0,6.58472344161545,29.8588312980056,"AKT2;ADRBK1;RAF1"
"BioPlanet_2019.36","Renal cell carcinoma","2/70",0.0230644217142496,0.967424355236578,0,0,8.52878464818763,32.1489469875455,"AKT2;RAF1"
"BioPlanet_2019.34","CD8/T cell receptor downstream pathway","2/68",0.0218490839652008,0.970356376101567,0,0,8.77963125548727,33.5697654267673,"RAF1;B2M"
"BioPlanet_2019.22","Non-small cell lung cancer","2/54",0.0141424069027131,0.970683382868036,0,0,11.0558319513543,47.0821162362776,"AKT2;RAF1"
"BioPlanet_2019.33","Adipocytokine signaling pathway","2/67",0.0212517961009809,0.972430670075186,0,0,8.91067052795723,34.3177889488476,"AKT2;TRAF2"
"BioPlanet_2019.14","HIV factor interactions with host","3/128",0.00910508446703527,0.982048396087375,0,0,6.99626865671642,32.8749227298348,"POM121;PACS1;B2M"
"BioPlanet_2019.18","Ceramide signaling pathway","2/49",0.0117475193366298,0.985486344350612,0,0,12.1839780688395,54.1469775323523,"TRAF2;RAF1"
"BioPlanet_2019.24","Keratinocyte differentiation","2/57",0.0156720644886307,0.986034057409681,0,0,10.4739460591778,43.5284156423525,"TRAF2;RAF1"
"BioPlanet_2019.20","Endometrial cancer","2/52",0.0131609912663894,0.993654840612397,0,0,11.4810562571757,49.7186915238573,"AKT2;RAF1"
"BioPlanet_2019.35","Pancreatic cancer","2/70",0.0230644217142496,0.995065051100481,0,0,8.52878464818763,32.1489469875455,"AKT2;RAF1"
"BioPlanet_2019.19","Amyloids","2/51",0.0126819574677714,1,0,0,11.7061750073164,51.1275969266333,"H2AFZ;B2M"
"BioPlanet_2019.21","RANKL signaling pathway","2/54",0.0141424069027131,1,0,0,11.0558319513543,47.0821162362776,"AKT2;TRAF2"
"BioPlanet_2019.23","Acute myeloid leukemia","2/57",0.0156720644886307,1,0,0,10.4739460591778,43.5284156423525,"AKT2;RAF1"
"BioPlanet_2019.25","Natural killer cell receptor signaling pathway","2/60",0.0172694403852899,1,0,0,9.9502487562189,40.386236728471,"AKT2;RAF1"
"BioPlanet_2019.26","Colorectal cancer","2/62",0.0183712532363028,1,0,0,9.62927298988926,38.4878975462891,"AKT2;RAF1"
"BioPlanet_2019.27","Angiotensin II-stimulated signaling through G-proteins and beta-arrestin","2/64",0.0195020808738872,1,0,0,9.32835820895522,36.7279301084357,"ADRBK1;RAF1"
"BioPlanet_2019.28","Small leucine-rich proteoglycan (SLRP) molecules","1/6",0.0199347325407438,1,0,0,49.7512437810945,194.790632577387,"FMOD"
"BioPlanet_2019.29","Glioma","2/65",0.0200782421999734,1,0,0,9.18484500574053,35.8954629422035,"AKT2;RAF1"
"BioPlanet_2019.30","Signaling by TGF-beta receptor complex","2/66",0.0206614981041463,1,0,0,9.04568068747173,35.0925672149992,"CDK8;PARD3"
"BioPlanet_2019.31","MAPK signaling pathway","4/314",0.0210814886011082,1,0,0,3.80264283677156,14.675767434362,"AKT2;TRAF2;RAF1;MAP3K11"
"BioPlanet_2019.32","G alpha 13 pathway","2/67",0.0212517961009809,1,0,0,8.91067052795723,34.3177889488476,"AKT2;MAP3K11"
"Reactome_2016.2","Negative epigenetic regulation of rRNA expression_Homo sapiens_R-HSA-5250941","3/76",0.00212129439095131,1,0,0,11.783189316575,72.5341180068233,"H2AFZ;CD3EAP;RRP8"
"Reactome_2016.3","Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters_Homo sapiens_R-HSA-164938","2/21",0.00222807573453869,1,0,0,28.4292821606254,173.606736754287,"PACS1;B2M"
"Reactome_2016.4","RAF activation_Homo sapiens_R-HSA-5673000","2/25",0.003155604765713,1,0,0,23.8805970149254,137.518211737423,"RAF1;MAP3K11"
"Reactome_2016.5","The role of Nef in HIV-1 replication and disease pathogenesis_Homo sapiens_R-HSA-164952","2/28",0.00395042124240719,1,0,0,21.3219616204691,117.994308360506,"PACS1;B2M"
"Reactome_2016.6","DAP12 signaling_Homo sapiens_R-HSA-2424491","5/344",0.00590914927275878,1,0,0,4.33877125997917,22.263334801307,"AKT2;ADRBK1;RAF1;B2M;MAP3K11"
"Reactome_2016.7","SIRT1 negatively regulates rRNA Expression_Homo sapiens_R-HSA-427359","2/35",0.0061251978898526,1,0,0,17.0575692963753,86.9141870281602,"H2AFZ;RRP8"
"Reactome_2016.8","Epigenetic regulation of gene expression_Homo sapiens_R-HSA-212165","3/115",0.00679117160254535,1,0,0,7.78715120051914,38.8744851711114,"H2AFZ;CD3EAP;RRP8"
"Reactome_2016.9","DAP12 interactions_Homo sapiens_R-HSA-2172127","5/359",0.00704888281187665,1,0,0,4.1574855527377,20.5998675471482,"AKT2;ADRBK1;RAF1;B2M;MAP3K11"
"Reactome_2016.10","Host Interactions of HIV factors_Homo sapiens_R-HSA-162909","3/129",0.00929985413351517,1,0,0,6.94203401596668,32.4731451823269,"POM121;PACS1;B2M"
"Reactome_2016.11","Disease_Homo sapiens_R-HSA-1643685","7/725",0.0105599252713688,1,0,0,2.88214101904272,13.1157276546075,"CDK8;POM121;RPL3;PACS1;AKT2;FMOD;B2M"
"Reactome_2016.12","RNA Polymerase I Chain Elongation_Homo sapiens_R-HSA-73777","2/57",0.0156720644886307,1,0,0,10.4739460591778,43.5284156423525,"H2AFZ;CD3EAP"
"Reactome_2016.13","Formation of the beta-catenin:TCF transactivating complex_Homo sapiens_R-HSA-201722","2/58",0.0161970717960386,1,0,0,10.2933607822954,42.4387525106804,"H2AFZ;LEO1"
"Reactome_2016.14","B-WICH complex positively regulates rRNA expression_Homo sapiens_R-HSA-5250924","2/58",0.0161970717960386,1,0,0,10.2933607822954,42.4387525106804,"H2AFZ;CD3EAP"
"Reactome_2016.15","DNA Damage/Telomere Stress Induced Senescence_Homo sapiens_R-HSA-2559586","2/59",0.0167295485483831,1,0,0,10.1188970402226,41.3921451950741,"H2AFZ;CABIN1"
"Reactome_2016.16","Negative feedback regulation of MAPK pathway_Homo sapiens_R-HSA-5674499","1/6",0.0199347325407438,1,0,0,49.7512437810945,194.790632577387,"RAF1"
"Reactome_2016.17","Amyloid fiber formation_Homo sapiens_R-HSA-977225","2/68",0.0218490839652008,1,0,0,8.77963125548727,33.5697654267673,"H2AFZ;B2M"
"Reactome_2016.18","Defective CHST6 causes MCDC1_Homo sapiens_R-HSA-3656225","1/7",0.0232189232742134,1,0,0,42.6439232409382,160.460028759365,"FMOD"
"Reactome_2016.19","Defective ST3GAL3 causes MCT12 and EIEE15_Homo sapiens_R-HSA-3656243","1/7",0.0232189232742134,1,0,0,42.6439232409382,160.460028759365,"FMOD"
"Reactome_2016.20","Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)_Homo sapiens_R-HSA-3656244","1/7",0.0232189232742134,1,0,0,42.6439232409382,160.460028759365,"FMOD"
"Reactome_2016.21","Transcriptional regulation by small RNAs_Homo sapiens_R-HSA-5578749","2/72",0.0243070987594967,1,0,0,8.29187396351575,30.8207864119143,"POM121;H2AFZ"
"Reactome_2016.22","Downstream signaling of activated FGFR2_Homo sapiens_R-HSA-5654696","4/329",0.0245078770257094,1,0,0,3.62927006305857,13.4600941862784,"AKT2;ADRBK1;RAF1;MAP3K11"
"Reactome_2016.23","Downstream signaling of activated FGFR4_Homo sapiens_R-HSA-5654716","4/329",0.0245078770257094,1,0,0,3.62927006305857,13.4600941862784,"AKT2;ADRBK1;RAF1;MAP3K11"
"Reactome_2016.24","Downstream signaling of activated FGFR3_Homo sapiens_R-HSA-5654708","4/329",0.0245078770257094,1,0,0,3.62927006305857,13.4600941862784,"AKT2;ADRBK1;RAF1;MAP3K11"
"Reactome_2016.25","Signaling by TGF-beta Receptor Complex_Homo sapiens_R-HSA-170834","2/73",0.0249385617182087,1,0,0,8.17828664894705,30.1888367210966,"CDK8;PARD3"
"Reactome_2016.26","Positive epigenetic regulation of rRNA expression_Homo sapiens_R-HSA-5250913","2/73",0.0249385617182087,1,0,0,8.17828664894705,30.1888367210966,"H2AFZ;CD3EAP"
"Reactome_2016.27","NoRC negatively regulates rRNA expression_Homo sapiens_R-HSA-427413","2/73",0.0249385617182087,1,0,0,8.17828664894705,30.1888367210966,"H2AFZ;CD3EAP"
"Reactome_2016.28","Signaling by FGFR4_Homo sapiens_R-HSA-5654743","4/332",0.0252313703676776,1,0,0,3.59647545405503,13.2338327739441,"AKT2;ADRBK1;RAF1;MAP3K11"
"Reactome_2016.29","Downstream signaling of activated FGFR1_Homo sapiens_R-HSA-5654687","4/332",0.0252313703676776,1,0,0,3.59647545405503,13.2338327739441,"AKT2;ADRBK1;RAF1;MAP3K11"
"Reactome_2016.30","Signaling by FGFR3_Homo sapiens_R-HSA-5654741","4/333",0.0254753884331989,1,0,0,3.58567522746627,13.1595803052,"AKT2;ADRBK1;RAF1;MAP3K11"
"Reactome_2016.31","Signaling by FGFR1_Homo sapiens_R-HSA-5654736","4/336",0.0262160265211113,1,0,0,3.55366027007818,12.9402429138158,"AKT2;ADRBK1;RAF1;MAP3K11"
"Reactome_2016.32","Synthesis of diphthamide-EEF2_Homo sapiens_R-HSA-5358493","1/8",0.0264922734714403,1,0,0,37.3134328358209,135.481423717141,"DPH2"
"Reactome_2016.33","RNA Polymerase I Promoter Clearance_Homo sapiens_R-HSA-73854","2/76",0.0268728410411346,1,0,0,7.85545954438335,28.4103623653915,"H2AFZ;CD3EAP"
"Reactome_2016.34","Downstream signal transduction_Homo sapiens_R-HSA-186763","4/341",0.0274791297294945,1,0,0,3.50155381450519,12.5857346044972,"AKT2;ADRBK1;RAF1;MAP3K11"
"Reactome_2016.35","Transcriptional regulation of white adipocyte differentiation_Homo sapiens_R-HSA-381340","2/79",0.0288659052638407,1,0,0,7.55715095409031,26.7908114790934,"CDK8;MED7"
"Reactome_2016.36","RNA Polymerase I Transcription_Homo sapiens_R-HSA-73864","2/79",0.0288659052638407,1,0,0,7.55715095409031,26.7908114790934,"H2AFZ;CD3EAP"
"Reactome_2016.37","TCF dependent signaling in response to WNT_Homo sapiens_R-HSA-201681","3/199",0.0291960070572181,1,0,0,4.50011250281257,15.9021525103463,"H2AFZ;AKT2;LEO1"
"Reactome_2016.38","Infectious disease_Homo sapiens_R-HSA-5663205","4/348",0.0293080608922326,1,0,0,3.43112026076514,12.1114863099011,"POM121;RPL3;PACS1;B2M"
"Reactome_2016.39","AKT phosphorylates targets in the nucleus_Homo sapiens_R-HSA-198693","1/9",0.0297548181817399,1,0,0,33.167495854063,116.575927177949,"AKT2"
"Reactome_2016.40","Signaling by EGFR_Homo sapiens_R-HSA-177929","4/355",0.0312080763498536,1,0,0,3.36346436829935,11.661394526962,"AKT2;ADRBK1;RAF1;MAP3K11"
